definition_id,branch_id,attempt,timeout_hours,decision_original,entry_original,exit_original,position_original,base_round_trip_bps_original,stress_round_trip_bps_original,funding_original,robustness_only_original,can_rescue_primary_original,source_definition_contract_hash_original,expected_entry_grid_original,maximum_entry_delay_minutes_original,exit_target_original,maximum_exit_delay_minutes_original,primary_inference_cluster_original,sensitivity_clusters_original,definition_contract_hash_original,candidate_count_original,accepted_count_original,price_rejection_count_original,trades_2023_original,trades_2024_original,trades_2025_original,symbols_original,market_day_clusters_original,win_rate_original,trade_gross_mean_bps_original,trade_gross_median_bps_original,trade_base_mean_bps_original,trade_base_median_bps_original,trade_stress_mean_bps_original,trade_stress_median_bps_original,equal_day_gross_mean_bps_original,equal_day_gross_median_bps_original,equal_day_base_mean_bps_original,equal_day_base_median_bps_original,equal_day_stress_mean_bps_original,equal_day_stress_median_bps_original,bootstrap_lower_bps_original,bootstrap_upper_bps_original,market_day_positive_share_original,symbol_positive_share_original,year_positive_share_original,gross_bps_q01_original,gross_bps_q05_original,gross_bps_q25_original,gross_bps_q50_original,gross_bps_q75_original,gross_bps_q95_original,gross_bps_q99_original,base_net_bps_q01_original,base_net_bps_q05_original,base_net_bps_q25_original,base_net_bps_q50_original,base_net_bps_q75_original,base_net_bps_q95_original,base_net_bps_q99_original,stress_net_bps_q01_original,stress_net_bps_q05_original,stress_net_bps_q25_original,stress_net_bps_q50_original,stress_net_bps_q75_original,stress_net_bps_q95_original,stress_net_bps_q99_original,decision_repaired,entry_repaired,exit_repaired,position_repaired,base_round_trip_bps_repaired,stress_round_trip_bps_repaired,funding_repaired,robustness_only_repaired,can_rescue_primary_repaired,source_definition_contract_hash_repaired,expected_entry_grid_repaired,maximum_entry_delay_minutes_repaired,exit_target_repaired,maximum_exit_delay_minutes_repaired,primary_inference_cluster_repaired,sensitivity_clusters_repaired,definition_contract_hash_repaired,candidate_count_repaired,accepted_count_repaired,price_rejection_count_repaired,trades_2023_repaired,trades_2024_repaired,trades_2025_repaired,symbols_repaired,market_day_clusters_repaired,win_rate_repaired,trade_gross_mean_bps_repaired,trade_gross_median_bps_repaired,trade_base_mean_bps_repaired,trade_base_median_bps_repaired,trade_stress_mean_bps_repaired,trade_stress_median_bps_repaired,equal_day_gross_mean_bps_repaired,equal_day_gross_median_bps_repaired,equal_day_base_mean_bps_repaired,equal_day_base_median_bps_repaired,equal_day_stress_mean_bps_repaired,equal_day_stress_median_bps_repaired,bootstrap_lower_bps_repaired,bootstrap_upper_bps_repaired,market_day_positive_share_repaired,symbol_positive_share_repaired,year_positive_share_repaired,gross_bps_q01_repaired,gross_bps_q05_repaired,gross_bps_q25_repaired,gross_bps_q50_repaired,gross_bps_q75_repaired,gross_bps_q95_repaired,gross_bps_q99_repaired,base_net_bps_q01_repaired,base_net_bps_q05_repaired,base_net_bps_q25_repaired,base_net_bps_q50_repaired,base_net_bps_q75_repaired,base_net_bps_q95_repaired,base_net_bps_q99_repaired,stress_net_bps_q01_repaired,stress_net_bps_q05_repaired,stress_net_bps_q25_repaired,stress_net_bps_q50_repaired,stress_net_bps_q75_repaired,stress_net_bps_q95_repaired,stress_net_bps_q99_repaired
kda01_v2_primary_negative_completed_failure_timeout_1h,primary_negative_completed_failure,primary,1,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,5a04251f7b44ce34529500845758d41045e9d385b60d2c003867899bbe9ce825,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,a355718de7dc2198ea4b4504a82b47121f85b828fed5d9f3ef05e071f4921c09,14536,13990,0,1058,2520,10412,93,867,0.3947105075053609,1.5251072165854251,-5.084544200698038,-12.474892783414576,-19.08454420069804,-30.47489278341457,-37.08454420069803,1.9926623780192785,-2.4775237329813207,-12.00733762198072,-16.47752373298132,-30.00733762198072,-34.477523732981325,-15.876599654572106,-8.192520554837339,0.0665567917085029,0.3187977124310451,,-313.7834456855206,-171.2778622587252,-57.75161759810244,-5.084544200698038,49.93623409935366,196.7530294614828,395.904004549376,-327.7834456855206,-185.2778622587252,-71.75161759810243,-19.08454420069804,35.93623409935366,182.7530294614828,381.904004549376,-345.7834456855206,-203.2778622587252,-89.75161759810243,-37.08454420069803,17.936234099353662,164.75302946148278,363.904004549376,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,5a04251f7b44ce34529500845758d41045e9d385b60d2c003867899bbe9ce825,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,a355718de7dc2198ea4b4504a82b47121f85b828fed5d9f3ef05e071f4921c09,14536,13990,0,1058,2520,10412,93,867,0.3976411722659042,2.7203350074668964,-4.397991743460561,-11.279664992533103,-18.39799174346056,-29.279664992533103,-36.39799174346056,3.5181415887871377,-0.3739495041009846,-10.48185841121286,-14.373949504100986,-28.481858411212865,-32.373949504100985,-14.548791968188173,-6.382288930363773,0.0657905079290015,0.2877812781935486,,-321.2539291506976,-170.9101629502564,-57.69452486363458,-4.397991743460561,51.08881979642266,200.67759057869733,412.85141289988167,-335.2539291506976,-184.9101629502564,-71.69452486363457,-18.39799174346056,37.08881979642266,186.67759057869733,398.85141289988167,-353.2539291506976,-202.9101629502564,-89.69452486363457,-36.39799174346056,19.088819796422666,168.67759057869733,380.85141289988167
kda01_v2_primary_negative_completed_failure_timeout_6h,primary_negative_completed_failure,primary,6,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,093ccd4f1ae843add879ef335b32b4b5d5c8a7346e912710d23bc665df38675d,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,2b3ff24348dacd90dde82df1733177b56198a10816481eb33e65f5760a57a039,14536,11847,0,877,2152,8818,93,865,0.4605385329619313,8.523720120632891,-3.04321363359672,-5.476279879367107,-17.04321363359672,-23.476279879367105,-35.04321363359672,9.452414652326675,2.480504177153383,-4.547585347673324,-11.519495822846622,-22.547585347673323,-29.51949582284662,-15.293961283515928,6.380928873048048,0.0351306346213185,0.1515395363871344,1.0,-741.9663214342286,-410.2750949218104,-129.61632891071162,-3.04321363359672,130.55289056785656,454.48524453293015,931.1723953491332,-755.9663214342286,-424.2750949218104,-143.61632891071162,-17.04321363359672,116.55289056785656,440.48524453293015,917.1723953491332,-773.9663214342286,-442.2750949218104,-161.61632891071162,-35.04321363359672,98.55289056785656,422.48524453293015,899.1723953491331,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,093ccd4f1ae843add879ef335b32b4b5d5c8a7346e912710d23bc665df38675d,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,2b3ff24348dacd90dde82df1733177b56198a10816481eb33e65f5760a57a039,14536,11847,0,877,2152,8818,93,865,0.4637460960580737,10.15518775037718,-2.050230650948448,-3.8448122496228185,-16.05023065094845,-21.84481224962282,-34.05023065094845,10.470553690657468,3.349351973203074,-3.529446309342529,-10.650648026796926,-21.52944630934253,-28.65064802679693,-14.183537415841087,7.266736347561456,0.0350760693933112,0.1248376864016343,1.0,-735.5913601446754,-410.7884146362495,-126.77733505415068,-2.050230650948448,132.19587042319512,454.5573146482213,936.5169657949458,-749.5913601446754,-424.7884146362495,-140.77733505415068,-16.05023065094845,118.19587042319512,440.5573146482213,922.5169657949458,-767.5913601446754,-442.7884146362495,-158.77733505415068,-34.05023065094845,100.19587042319512,422.5573146482213,904.5169657949458
kda01_v2_primary_negative_efficient_continuation_timeout_1h,primary_negative_efficient_continuation,primary,1,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,c6c9420dbc494138654e935220a2d32493792cb92b6398518993b8788f65c06a,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,b517f81dcd99ea0560487562f24c247a337ee97117e29bc789fefae35270b5e5,7455,7455,0,632,1460,5363,95,813,0.3843058350100604,-5.034730470012288,-6.493506493505663,-19.03473047001229,-20.493506493505663,-37.034730470012285,-38.49350649350566,-14.701266029814038,-12.0243103020821,-28.70126602981404,-26.0243103020821,-46.70126602981403,-44.02431030208211,-34.8937660872227,-22.89748936404485,0.0962897812291509,0.2770570789263374,,-375.305063528694,-213.3032863755215,-65.73345728345447,-6.493506493505663,49.55239556223012,204.0436293875612,395.53750187135057,-389.305063528694,-227.3032863755215,-79.73345728345447,-20.493506493505663,35.55239556223012,190.0436293875612,381.53750187135057,-407.305063528694,-245.3032863755215,-97.73345728345448,-38.49350649350566,17.55239556223012,172.04362938756117,363.53750187135057,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,c6c9420dbc494138654e935220a2d32493792cb92b6398518993b8788f65c06a,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,b517f81dcd99ea0560487562f24c247a337ee97117e29bc789fefae35270b5e5,7455,7455,0,632,1460,5363,95,813,0.3903420523138833,-6.583037572326421,-7.092198581561959,-20.58303757232642,-21.09219858156196,-38.583037572326425,-39.09219858156196,-18.2572271238212,-13.516557783284089,-32.257227123821195,-27.51655778328409,-50.2572271238212,-45.516557783284085,-39.54179687904389,-25.4890258574254,0.1145935330454712,0.3716216269596097,,-413.9160496147092,-225.76378921921324,-65.78528558377705,-7.092198581561959,51.19275646117971,206.67715491522347,380.6080025229315,-427.9160496147092,-239.76378921921324,-79.78528558377705,-21.09219858156196,37.19275646117971,192.67715491522347,366.6080025229315,-445.9160496147092,-257.7637892192132,-97.78528558377704,-39.09219858156196,19.192756461179712,174.67715491522347,348.6080025229315
kda01_v2_primary_negative_efficient_continuation_timeout_6h,primary_negative_efficient_continuation,primary,6,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,999ea7cdee6d4ba9cf1d3961e3ad16757c60c457c6e88686f8a1a782ecf73183,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,1df5ae9bab651309302889ae039259e288de394b6f702893f9b696d58b967e8a,7455,6762,0,579,1330,4853,95,812,0.4472049689440994,-5.986231921702028,-9.009555794926571,-19.98623192170203,-23.00955579492657,-37.98623192170203,-41.00955579492657,-38.67544153416888,-25.53558263955157,-52.67544153416889,-39.53558263955158,-70.67544153416887,-57.53558263955158,-64.89100508958923,-40.67674854495346,0.0794946553990463,0.193612191659399,,-832.5057204886853,-435.6995170006598,-141.40013226543124,-9.009555794926571,120.05397058575367,444.162479951773,863.539538558942,-846.5057204886853,-449.6995170006598,-155.40013226543124,-23.00955579492657,106.05397058575367,430.162479951773,849.539538558942,-864.5057204886853,-467.6995170006598,-173.40013226543124,-41.00955579492657,88.05397058575367,412.162479951773,831.539538558942,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,999ea7cdee6d4ba9cf1d3961e3ad16757c60c457c6e88686f8a1a782ecf73183,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,1df5ae9bab651309302889ae039259e288de394b6f702893f9b696d58b967e8a,7455,6762,0,579,1330,4853,95,812,0.4466134279798876,-7.4448520994151055,-8.778222457146434,-21.444852099415108,-22.778222457146438,-39.4448520994151,-40.778222457146434,-42.39277367302946,-26.887805623803796,-56.39277367302946,-40.8878056238038,-74.39277367302945,-58.8878056238038,-69.43857993650825,-43.671625067372375,0.0862669706393169,0.1970053034385413,,-831.8638514239036,-435.8569142472208,-144.06043620143083,-8.778222457146434,119.99172089427051,445.9578141957579,887.4753993812421,-845.8638514239036,-449.8569142472208,-158.06043620143083,-22.778222457146438,105.99172089427051,431.9578141957579,873.4753993812421,-863.8638514239036,-467.8569142472208,-176.06043620143083,-40.778222457146434,87.99172089427051,413.9578141957579,855.4753993812421
kda01_v2_primary_positive_completed_failure_timeout_1h,primary_positive_completed_failure,primary,1,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,147cded2b9402f4b8d6b2da1233eb62dec0916e382683d409a12e01f670f3e5e,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,d018b79d8988a31a3f67b305f8776c1213fc640701f5ceb1eb486d5a871fc8d7,21511,20537,0,2128,7007,11402,93,877,0.4077031698884939,-1.2862937010252704,-3.216468317785992,-15.28629370102527,-17.216468317785992,-33.28629370102527,-35.216468317786,0.0168644749154474,-2.5394579091063867,-13.98313552508455,-16.53945790910639,-31.983135525084556,-34.53945790910639,-17.134795457332878,-10.881552041363864,0.051627339309155,0.3185739859982833,,-353.841304729732,-186.6599843370369,-58.900523560210246,-3.216468317785992,51.99999999999982,194.343983728262,369.18599456214935,-367.841304729732,-200.6599843370369,-72.90052356021025,-17.216468317785992,37.99999999999982,180.343983728262,355.18599456214935,-385.841304729732,-218.6599843370369,-90.90052356021025,-35.216468317786,19.999999999999822,162.34398372826195,337.18599456214935,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,147cded2b9402f4b8d6b2da1233eb62dec0916e382683d409a12e01f670f3e5e,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,d018b79d8988a31a3f67b305f8776c1213fc640701f5ceb1eb486d5a871fc8d7,21511,20537,0,2128,7007,11402,93,877,0.4085796367531772,0.0951750101102263,-2.7178133250505,-13.904824989889777,-16.7178133250505,-31.90482498988977,-34.7178133250505,1.5287352339155638,-2.1336137479098043,-12.471264766084436,-16.133613747909806,-30.47126476608443,-34.133613747909806,-15.781374893249636,-9.207452446647904,0.044060405174719,0.2400777696647629,,-352.92323178449857,-184.1710517819575,-57.447681575708565,-2.7178133250505,52.73202089192574,197.7254279295493,401.54777227557713,-366.92323178449857,-198.1710517819575,-71.44768157570857,-16.7178133250505,38.73202089192574,183.7254279295493,387.54777227557713,-384.92323178449857,-216.1710517819575,-89.44768157570857,-34.7178133250505,20.732020891925742,165.7254279295493,369.54777227557713
kda01_v2_primary_positive_completed_failure_timeout_6h,primary_positive_completed_failure,primary,6,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,f7725f6188cb3c4bf952c2fc5c5643a953417cadcd909794224d0ba0cd66820b,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,c27dfeca5814c54d5e6d704f1b088579b32dac5cbf1b1a9c84fd20f957acfc15,21511,16650,0,1708,5523,9419,93,877,0.4656456456456456,-3.916692280036124,-2.4127226127157453,-17.916692280036123,-16.412722612715747,-35.91669228003612,-34.41272261271575,2.6509038366810413,-4.273981283268725,-11.34909616331896,-18.273981283268725,-29.349096163318965,-36.273981283268725,-20.775491570397325,-1.8605170689989872,0.0309769584110486,0.1652581745881139,,-833.6144265043752,-430.2958747067396,-133.91248979871762,-2.4127226127157453,135.11467792854253,429.7744798740469,739.6455001709754,-847.6144265043752,-444.2958747067396,-147.91248979871762,-16.412722612715747,121.11467792854252,415.7744798740469,725.6455001709754,-865.6144265043752,-462.2958747067396,-165.91248979871762,-34.41272261271575,103.11467792854252,397.7744798740469,707.6455001709754,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,f7725f6188cb3c4bf952c2fc5c5643a953417cadcd909794224d0ba0cd66820b,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,c27dfeca5814c54d5e6d704f1b088579b32dac5cbf1b1a9c84fd20f957acfc15,21511,16650,0,1708,5523,9419,93,877,0.4686486486486486,-2.088609396019392,0.0,-16.088609396019393,-14.0,-34.08860939601939,-32.0,4.060125377555961,-2.568572275021685,-9.93987462244404,-16.568572275021683,-27.93987462244404,-34.56857227502169,-19.391983918599927,-0.3673617238848819,0.0302023187502266,0.1140570597659233,,-849.1667207792206,-429.79216017267896,-133.49211770633363,-0.0,137.80664960332672,429.9530269305065,742.4897455379399,-863.1667207792206,-443.79216017267896,-147.49211770633363,-14.0,123.80664960332672,415.9530269305065,728.4897455379399,-881.1667207792206,-461.79216017267896,-165.49211770633363,-32.0,105.80664960332672,397.9530269305065,710.4897455379399
kda01_v2_primary_positive_efficient_continuation_timeout_1h,primary_positive_efficient_continuation,primary,1,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,d80d8723d770e6d58df0af68d6b7e614c9298ed86584e30ea86d1d95c16ddfa7,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,9ae13f5c63c37885cb08bd88279833b27bc1fd0c656dfe60eecefde541e27b14,8729,8729,0,931,2712,5086,93,831,0.378966662847978,-0.7200877377039702,-6.087947425110762,-14.720087737703969,-20.08794742511076,-32.72008773770398,-38.08794742511076,-6.218650282121371,-8.127316627805824,-20.218650282121374,-22.127316627805826,-38.218650282121374,-40.12731662780583,-24.06588324671064,-16.325791451627353,0.0507218705477686,0.2801053052085102,,-349.56056693154187,-181.2153775613494,-59.64214711729476,-6.087947425110762,47.37014047696775,199.36200672057817,403.0908798213888,-363.5605669315418,-195.2153775613494,-73.64214711729477,-20.08794742511076,33.37014047696775,185.36200672057817,389.0908798213888,-381.5605669315418,-213.2153775613494,-91.64214711729475,-38.08794742511076,15.370140476967748,167.36200672057817,371.0908798213888,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,d80d8723d770e6d58df0af68d6b7e614c9298ed86584e30ea86d1d95c16ddfa7,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,9ae13f5c63c37885cb08bd88279833b27bc1fd0c656dfe60eecefde541e27b14,8729,8729,0,931,2712,5086,93,831,0.3805705120861496,0.4225194672356105,-5.461147833982771,-13.57748053276439,-19.46114783398277,-31.57748053276439,-37.46114783398277,-5.845197778300528,-8.033504370654196,-19.845197778300527,-22.0335043706542,-37.84519777830053,-40.0335043706542,-24.103226018697725,-15.61331463412992,0.0542742743562887,0.2197231786927512,,-340.3102102403934,-180.00499123275105,-59.5516113965433,-5.461147833982771,48.22043628013751,204.0105825386385,418.42696208514985,-354.3102102403934,-194.00499123275105,-73.55161139654331,-19.46114783398277,34.220436280137505,190.0105825386385,404.42696208514985,-372.3102102403934,-212.00499123275105,-91.55161139654332,-37.46114783398277,16.220436280137505,172.0105825386385,386.42696208514985
kda01_v2_primary_positive_efficient_continuation_timeout_6h,primary_positive_efficient_continuation,primary,6,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,fdd6482787ca8f812377c4f56e77fbccec98472558a9e65f27256a25e0bb35db,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,6eadc5c268e75d31a62bf3be2ae405c7c5290fa93ec367065d87072940991952,8729,7810,0,823,2424,4563,93,831,0.4436619718309859,0.9928223229422626,-8.251510450596466,-13.007177677057738,-22.251510450596463,-31.007177677057737,-40.25151045059647,-23.92844612907092,-18.54234624619866,-37.92844612907092,-32.54234624619866,-55.92844612907092,-50.54234624619866,-48.549015144823386,-27.208311927812527,0.0378559532991338,0.095012490970225,1.0,-711.3438310782198,-419.45270742984593,-139.72958549040766,-8.251510450596466,115.38960634102258,447.8247798636618,947.3099622167142,-725.3438310782198,-433.45270742984593,-153.72958549040766,-22.251510450596463,101.38960634102258,433.8247798636618,933.3099622167142,-743.3438310782198,-451.45270742984593,-171.72958549040766,-40.25151045059647,83.38960634102258,415.8247798636618,915.3099622167142,parent_onset,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_6h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,False,False,fdd6482787ca8f812377c4f56e77fbccec98472558a9e65f27256a25e0bb35db,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,6eadc5c268e75d31a62bf3be2ae405c7c5290fa93ec367065d87072940991952,8729,7810,0,823,2424,4563,93,831,0.447247119078105,1.8107291057130703,-8.553948832036307,-12.189270894286931,-22.553948832036305,-30.18927089428693,-40.55394883203631,-23.928753978823348,-20.567631158434384,-37.92875397882334,-34.56763115843438,-55.92875397882334,-52.56763115843438,-48.79945027969375,-27.21790063932829,0.03472221676141,0.1040352585345336,1.0,-715.9913118225107,-419.91824455098697,-136.9673044933309,-8.553948832036307,117.70272283069372,460.87133678966666,910.4544040590785,-729.9913118225107,-433.91824455098697,-150.9673044933309,-22.553948832036305,103.70272283069372,446.87133678966666,896.4544040590785,-747.9913118225107,-451.91824455098697,-168.9673044933309,-40.55394883203631,85.70272283069372,428.87133678966666,878.4544040590785
kda01_v2_robustness_negative_completed_failure_timeout_1h,robustness_negative_completed_failure,robustness,1,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,True,False,a7d4d9366e53a7ba49b38ede93b45ef3911872a256f462b00a8beac5d3f10401,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,18bc609d423fe1013adc91ee0728c2d1238cc4b94c5199cc8011b0222a0946e5,14044,13575,0,947,2920,9708,93,884,0.3987476979742173,1.721363824062439,-4.196391103650221,-12.278636175937562,-18.19639110365022,-30.27863617593756,-36.19639110365022,-0.1875050458878943,-1.598690073021011,-14.187505045887894,-15.598690073021013,-32.187505045887896,-33.598690073021004,-18.17511903218588,-10.239940424229712,0.0771049570689805,0.301596228041712,,-316.6682822329704,-176.4083175803407,-58.70736120393683,-4.196391103650221,51.91185435464818,203.3351684954397,393.5891342255031,-330.6682822329704,-190.4083175803407,-72.70736120393683,-18.19639110365022,37.91185435464818,189.3351684954397,379.5891342255031,-348.6682822329704,-208.4083175803407,-90.70736120393684,-36.19639110365022,19.911854354648177,171.33516849543966,361.5891342255031,structural_failure_confirmation,first_executable_PF_5m_trade_open_strictly_after_decision,first_executable_trade_open_at_or_after_entry_plus_1h,fixed_notional,14,32,separate_exact_mixed_imputed_zero_excluded_from_level3_gates,True,False,a7d4d9366e53a7ba49b38ede93b45ef3911872a256f462b00a8beac5d3f10401,first_5m_grid_timestamp_strictly_after_decision,10,actual_entry_ts_plus_frozen_timeout,10,market_day_cluster_id,parent_episode_id|market_6h_cluster_id,18bc609d423fe1013adc91ee0728c2d1238cc4b94c5199cc8011b0222a0946e5,14044,13575,0,947,2920,9708,93,884,0.4009576427255985,3.3832926465159487,-3.777386048853249,-10.61670735348405,-17.77738604885325,-28.61670735348405,-35.777386048853245,1.6937814523396113,-1.5014478160892577,-12.306218547660388,-15.501447816089255,-30.30621854766039,-33.501447816089254,-16.353221382222973,-8.183501535774967,0.0707779508115821,0.2481654154807542,,-328.6473238332615,-173.92716730707704,-57.8561589316573,-3.777386048853249,53.34792446814341,208.0540778839096,419.77659947581975,-342.6473238332615,-187.92716730707704,-71.85615893165729,-17.77738604885325,39.34792446814341,194.0540778839096,405.77659947581975,-360.6473238332615,-205.92716730707704,-89.85615893165729,-35.777386048853245,21.347924468143404,176.0540778839096,387.77659947581975
