timestamp,equity
2025-01-22 22:15:00+00:00,980.4437451253725
2025-01-22 23:00:00+00:00,989.8261744332125
2025-01-25 02:45:00+00:00,990.5624771392734
2025-01-25 16:05:00+00:00,1014.7163921158484
2025-01-26 05:55:00+00:00,1046.0610659399454
2025-01-26 21:15:00+00:00,1081.2181026647918
2025-01-27 00:00:00+00:00,1035.841923331623
2025-01-30 06:35:00+00:00,1060.6535349692172
2025-01-30 15:05:00+00:00,1118.213701697339
2025-01-30 15:35:00+00:00,1169.288180379558
2025-01-31 12:30:00+00:00,1144.9615540690857
2025-01-31 20:20:00+00:00,1138.6153441507342
2025-02-01 02:45:00+00:00,1115.2961382177803
2025-02-01 04:20:00+00:00,1134.81229680373
2025-02-01 05:35:00+00:00,1141.4999549514107
2025-02-01 11:35:00+00:00,1131.2376852756993
2025-02-01 12:45:00+00:00,1120.806111962429
2025-02-01 19:25:00+00:00,1071.1486458520337
2025-02-01 21:45:00+00:00,1128.4408852700374
2025-02-02 07:50:00+00:00,1074.723510676753
2025-02-02 08:35:00+00:00,1160.137836762607
2025-02-02 11:45:00+00:00,1148.9854423183624
2025-02-02 16:30:00+00:00,1159.231282580351
2025-02-05 16:00:00+00:00,1149.9322880611012
2025-02-06 16:35:00+00:00,1148.8341191876677
2025-02-07 20:00:00+00:00,1138.588160031502
2025-02-08 12:20:00+00:00,1159.0596136270117
2025-02-09 15:10:00+00:00,1188.3294939343473
2025-02-11 13:55:00+00:00,1128.55193132834
2025-02-11 19:30:00+00:00,1178.1683167286442
2025-02-12 18:20:00+00:00,1181.5042077467253
2025-02-13 05:05:00+00:00,1174.3873902700243
2025-02-13 13:40:00+00:00,1168.8293495721268
2025-02-13 20:30:00+00:00,1184.4524850175194
2025-02-14 12:30:00+00:00,1163.3391554924788
2025-02-15 07:05:00+00:00,1164.2813666489599
2025-02-16 03:50:00+00:00,1163.3231780072936
2025-02-16 04:10:00+00:00,1155.614591008503
2025-02-16 05:05:00+00:00,1153.8300396160187
2025-02-17 01:05:00+00:00,1154.8232062658396
2025-02-17 01:35:00+00:00,1173.8269789291182
2025-02-17 12:05:00+00:00,1163.310585335413
2025-02-17 21:40:00+00:00,1190.9823309089893
2025-02-18 22:05:00+00:00,1190.8814950873066
2025-02-19 10:20:00+00:00,1191.5143959805355
2025-02-19 14:15:00+00:00,1191.4581619658957
2025-02-19 16:20:00+00:00,1180.8325423565288
2025-02-19 16:40:00+00:00,1177.5852479753273
2025-02-20 00:45:00+00:00,1180.590719675027
2025-02-20 08:55:00+00:00,1180.5337622942336
2025-02-20 09:40:00+00:00,1180.6465905257699
2025-02-20 19:15:00+00:00,1182.0544965830127
2025-02-21 00:55:00+00:00,1191.1045240945045
2025-02-21 06:10:00+00:00,1193.1895229867566
2025-02-21 07:20:00+00:00,1189.0074380903718
2025-02-21 08:55:00+00:00,1168.7674972460322
2025-02-21 09:15:00+00:00,1178.9530725982981
2025-02-21 10:40:00+00:00,1188.9235109720685
2025-02-21 16:15:00+00:00,1191.190036682128
2025-02-22 13:55:00+00:00,1197.0245333691246
2025-02-23 00:20:00+00:00,1188.8268371570232
2025-02-23 12:00:00+00:00,1147.152315588055
2025-02-23 15:05:00+00:00,1147.10589915042
2025-02-23 15:15:00+00:00,1177.3886982989607
2025-02-23 15:20:00+00:00,1145.723419099388
