trade_id,symbol,entry_ts,exit_ts,entry,exit,qty,side,sl,tp,exit_reason,atr_at_entry,regime_up,rs_pct,pullback_type,entry_rule,don_break_len,fees,pnl,pnl_R,mae_over_atr,mfe_over_atr,markov_state_4h,markov_prob_up_4h,trend_regime_1d,vol_regime_1d,vol_prob_low_1d,regime_code_1d,regime_1d,markov_state_up_4h
1,AAVEUSDT,2025-01-22 00:30:00+00:00,2025-01-22 23:00:00+00:00,368.2900085449219,345.6987508309816,0.4426491046503061,long,345.6987508309816,447.27078138798606,sl,10.157203055700451,True,83.91608391608392,retest,close_above_break,20,0.1738255667874696,-10.17382556678747,-1.0173825566787469,2.2397898196228523,0.1289722723283108,,0.8321606063001753,,LOW_VOL,0.8694664606843605,,NA_LOW_VOL,1
2,RAYDIUMUSDT,2025-01-22 02:45:00+00:00,2025-01-25 02:45:00+00:00,7.659299850463867,7.720600128173828,13.934219069353874,long,6.941642122375364,9.757084920820589,time,0.2815442798445223,True,93.93939393939394,retest,close_above_break,20,0.1178687925618987,0.7363027060609272,0.0736302706060927,0.7476613043071385,3.663013666298909,,0.8321606063001753,,LOW_VOL,0.8694664606843605,,NA_LOW_VOL,1
3,HYPEUSDT,2025-01-22 08:45:00+00:00,2025-01-22 22:15:00+00:00,27.097000122070312,24.697723220862656,4.167922424863334,long,24.697723220862656,34.20669658637205,sl,0.9508973365509388,True,92.07459207459208,retest,close_above_break,20,0.1187320139008314,-10.118732013900832,-1.0118732013900833,2.562842676053342,0.0126187441985548,,0.844159444591812,,LOW_VOL,0.8694664606843605,,NA_LOW_VOL,1
4,1000TOSHIUSDT,2025-01-23 23:45:00+00:00,2025-01-25 16:05:00+00:00,0.5130000114440918,0.8405819850513117,104.86142692470008,long,0.417636060244182,0.8405819850513117,tp_final,0.0422945924807129,True,99.76689976689975,retest,close_above_break,20,0.0780661967866508,34.27264699047586,3.427264699047586,1.1514475482477653,7.9631924427097,,0.6811086103099255,,LOW_VOL,0.8482306848069873,,NA_LOW_VOL,1
5,XCNUSDT,2025-01-25 02:30:00+00:00,2025-01-26 05:55:00+00:00,0.0241183992475271,0.0418068125760532,1775.685449134944,long,0.0184867711881364,0.0418068125760532,tp_final,0.0023320041387916,True,99.3006993006993,retest,close_above_break,20,0.0643843416514488,31.344673824096944,3.1344673824096945,0.8185655942127767,8.108734105621236,,0.7183208084075158,,LOW_VOL,0.9172288369742788,,NA_LOW_VOL,1
6,LDOUSDT,2025-01-26 04:25:00+00:00,2025-01-27 00:00:00+00:00,2.164999961853028,2.058987127697233,94.32820167135792,long,2.058987127697233,2.5446981031157385,sl,0.0485710975418506,True,98.83449883449885,retest,close_above_break,20,0.21914260832217,-10.21914260832217,-1.021914260832217,2.244132273954793,1.2250079168562689,,0.8921663972202873,,LOW_VOL,0.8806603996982352,,NA_LOW_VOL,1
7,SPELLUSDT,2025-01-26 07:50:00+00:00,2025-01-26 21:15:00+00:00,0.0012125000357627,0.0015370526511138,140465.97502637308,long,0.0011413084180196,0.0015370526511138,tp_final,3.957442330942305e-05,True,96.96969696969695,retest,close_above_break,20,0.2124202294766802,45.37617933316867,4.537617933316867,1.4479070640269047,10.400656699241804,,0.8921663972202873,,LOW_VOL,0.8806603996982352,,NA_LOW_VOL,1
8,SKLUSDT,2025-01-29 20:25:00+00:00,2025-02-01 19:25:00+00:00,0.0602499991655349,0.0514082412727544,1130.996813220276,long,0.0514082412727544,0.0780858872792714,sl,0.0026677646006516,True,91.01382488479264,retest,close_above_break,20,0.0694568127580187,-10.069456812758018,-1.0069456812758018,3.336125652774516,2.511466587184043,,0.7830944786728398,,LOW_VOL,0.8561088806684798,,NA_LOW_VOL,1
9,XMRUSDT,2025-01-30 05:20:00+00:00,2025-01-30 06:35:00+00:00,237.2400054931641,232.0270943280241,1.9183139100609476,long,232.0270943280241,267.8395173512877,sl,3.58124230232636,True,97.926267281106,retest,close_above_break,20,0.4951108828165194,-10.49511088281652,-1.0495110882816518,1.6698146848213915,0.1507837896871806,,0.6597660906197425,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
10,BELUSDT,2025-01-30 07:50:00+00:00,2025-02-02 07:50:00+00:00,0.7305999994277954,0.7942000031471252,224.1821221536009,long,0.6859934094645316,0.9081892989452124,time,0.022219588948068,True,100.0,retest,close_above_break,20,0.188008095240384,14.069975707535889,1.4069975707535889,1.1026312167622836,3.325893405699862,,0.6597660906197425,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
11,ACHUSDT,2025-01-30 10:50:00+00:00,2025-02-01 02:45:00+00:00,0.0400880016386508,0.0537163926842765,2988.379562109526,long,0.0367417065003784,0.0537163926842765,tp_final,0.0016974686183898,True,99.53917050691244,retest,close_above_break,20,0.1541777241568846,40.57262754102732,4.057262754102732,0.8477337345797746,8.073784933381507,,0.6890123960564234,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
12,ONDOUSDT,2025-01-30 12:25:00+00:00,2025-01-30 15:05:00+00:00,1.552299976348877,1.636788115126499,35.264323385924335,long,1.268727259227315,1.636788115126499,tp_final,0.0368060855899183,True,90.55299539170508,retest,close_above_break,20,0.0618535685701933,2.917563479558721,0.2917563479558721,0.2744113343027288,2.3257028594404123,,0.7239604296754083,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
13,PAXGUSDT,2025-01-30 13:00:00+00:00,2025-01-31 12:30:00+00:00,2778.0,2809.101511357982,0.9543054985819108,long,2767.521175331317,2809.101511357982,tp_final,4.158033602666504,True,99.7695852534562,retest,close_above_break,20,2.9324909313833247,26.74785237174661,2.674785237174661,0.961993187701716,9.1389352831663,,0.7239604296754083,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
14,HYPEUSDT,2025-01-30 13:30:00+00:00,2025-02-01 04:20:00+00:00,27.72800064086914,25.75712058978417,5.073875497646337,long,25.75712058978417,33.99721817527811,sl,0.8240097585493941,True,97.46543778801843,retest,close_above_break,20,0.1492572653554706,-10.149257265355471,-1.0149257265355471,2.502397882141828,0.8762033635879972,,0.7239604296754083,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
15,OMUSDT,2025-01-30 14:10:00+00:00,2025-01-30 15:35:00+00:00,5.135300159454346,5.952172763149146,42.52216103060336,long,4.900128668692083,5.952172763149146,tp_final,0.1052044094457063,True,98.38709677419357,retest,close_above_break,20,0.25930481997057,34.47588357582795,3.447588357582795,0.3136749927543298,7.859936762130879,,0.7239604296754083,,LOW_VOL,0.6705515667147925,,NA_LOW_VOL,1
16,ONDOUSDT,2025-01-31 00:10:00+00:00,2025-02-02 16:30:00+00:00,1.5561000108718872,1.2817778338541566,36.4534873144932,long,1.2817778338541566,1.6045571267120784,sl,0.0322779292857921,True,90.55299539170508,retest,close_above_break,20,0.0568977992070411,-10.056897799207045,-1.005689779920704,8.640579908508855,1.164883908842984,,0.8241229658904717,,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,1
17,XMRUSDT,2025-01-31 08:35:00+00:00,2025-02-02 11:45:00+00:00,236.5,226.14948958269983,0.9661359292277686,long,226.14948958269983,255.15472592228616,sl,2.900523633958633,True,97.926267281106,retest,close_above_break,20,0.2458402619886039,-10.245840261988604,-1.0245840261988604,3.647617867059096,2.0237708282956253,,0.7063837338940151,,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,1
18,JTOUSDT,2025-01-31 10:50:00+00:00,2025-01-31 20:20:00+00:00,3.4600000381469727,3.358668339273265,98.68580228249488,long,3.358668339273265,3.8853199230941455,sl,0.0526651583820881,True,97.00460829493088,retest,close_above_break,20,0.3700981676281966,-10.370098167628196,-1.0370098167628197,2.3355126754983697,1.6519440150030182,,0.7063837338940151,,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,1
19,LDOUSDT,2025-01-31 11:10:00+00:00,2025-02-01 21:45:00+00:00,2.240000009536743,2.1030798419435093,73.03525971212852,long,2.1030798419435093,2.695817414240011,sl,0.0592737572296501,True,92.85714285714286,retest,close_above_break,20,0.174458880696855,-10.174458880696855,-1.0174458880696855,2.319745771319773,3.205466737738979,,0.7063837338940151,,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,1
20,QTUMUSDT,2025-01-31 15:55:00+00:00,2025-02-01 05:35:00+00:00,3.5789999961853027,4.142690953511587,23.342942357088145,long,3.150604987234622,4.142690953511587,tp_final,0.0992085966276965,True,98.15668202764977,retest,close_above_break,20,0.099135842705913,13.059069681373376,1.3059069681373374,3.074331026995436,7.670707804268407,,0.5705281996959548,,LOW_VOL,0.7166168927171331,,NA_LOW_VOL,1
21,DEXEUSDT,2025-02-01 06:25:00+00:00,2025-02-01 11:35:00+00:00,21.915000915527344,21.0147309001482,11.107778587725742,long,21.0147309001482,26.341306177409106,sl,0.5326575277260902,True,97.6958525345622,retest,close_above_break,20,0.2622696757114331,-10.262269675711432,-1.0262269675711433,2.005042147843693,0.1520665158632676,,0.5928115658751743,,HIGH_VOL,0.2564908639610971,,NA_HIGH_VOL,1
22,ACHUSDT,2025-02-01 12:10:00+00:00,2025-02-01 12:45:00+00:00,0.0506520010530948,0.049377221754823,7844.49513226048,long,0.049377221754823,0.0764534087330995,sl,0.0027076186978276,True,99.53917050691244,retest,close_above_break,20,0.431573313270281,-10.43157331327028,-1.043157331327028,0.5613790447593445,0.012187322199485,,0.7132065313664203,,HIGH_VOL,0.2564908639610971,,NA_HIGH_VOL,1
