timestamp,equity
2025-01-22 21:10:00+00:00,989.8060755092333
2025-01-22 21:25:00+00:00,980.5932657567256
2025-01-25 02:45:00+00:00,990.7444950848484
2025-01-25 16:10:00+00:00,1020.5045550994654
2025-01-26 05:55:00+00:00,1060.425672183327
2025-01-26 21:15:00+00:00,1089.9955044847056
2025-01-27 00:00:00+00:00,1050.1860161050658
2025-01-30 06:40:00+00:00,1069.5179415681048
2025-01-31 04:10:00+00:00,1133.3292049503764
2025-01-31 12:30:00+00:00,1143.5087804327266
2025-01-31 17:05:00+00:00,1079.6291257412392
2025-01-31 17:50:00+00:00,1079.8767900036644
2025-01-31 20:20:00+00:00,1100.024390156042
2025-01-31 20:50:00+00:00,1113.2625690564257
2025-02-01 02:45:00+00:00,1123.4890320520303
2025-02-01 04:25:00+00:00,1120.8231831305563
2025-02-01 11:35:00+00:00,1059.260771639293
2025-02-01 15:05:00+00:00,1049.1633819650506
2025-02-01 20:30:00+00:00,1089.822041006127
2025-02-02 03:55:00+00:00,1110.3802296221031
2025-02-02 07:50:00+00:00,1083.640921940199
2025-02-02 08:25:00+00:00,1080.6240180225225
2025-02-02 14:10:00+00:00,1130.9992052904915
2025-02-02 15:30:00+00:00,1069.4815568202232
2025-02-05 16:05:00+00:00,1070.429751644064
2025-02-05 17:30:00+00:00,1060.26699081182
2025-02-06 00:45:00+00:00,1049.974810582161
2025-02-07 16:00:00+00:00,1039.6966134871639
2025-02-09 15:10:00+00:00,1069.3748756168163
2025-02-09 16:00:00+00:00,1029.6284643647057
2025-02-10 14:35:00+00:00,1059.0345058896096
2025-02-10 20:05:00+00:00,1048.9090544417638
2025-02-11 14:10:00+00:00,1044.1719435992277
2025-02-12 20:55:00+00:00,1034.0665070059154
2025-02-13 06:45:00+00:00,1003.454853743766
2025-02-13 08:40:00+00:00,993.3515516431622
2025-02-13 16:15:00+00:00,1013.5560774052688
2025-02-13 20:30:00+00:00,1054.2919655491262
2025-02-14 06:35:00+00:00,983.2256673972521
2025-02-14 10:55:00+00:00,973.1265636111289
2025-02-15 00:05:00+00:00,1023.9277443871867
2025-02-15 07:30:00+00:00,983.8710280886343
2025-02-15 12:15:00+00:00,973.6221674123926
2025-02-17 01:35:00+00:00,994.1141972471694
2025-02-17 10:55:00+00:00,994.0580534461645
2025-02-17 18:20:00+00:00,963.4663367850407
2025-02-18 09:00:00+00:00,993.06131671162
2025-02-18 22:40:00+00:00,1003.3097388621769
2025-02-19 15:45:00+00:00,972.471917513176
2025-02-20 01:30:00+00:00,982.771093407144
2025-02-20 02:45:00+00:00,965.9720214705719
2025-02-20 05:50:00+00:00,995.5470350274128
2025-02-20 18:10:00+00:00,1035.2312845704867
2025-02-20 19:30:00+00:00,1005.8399061318947
2025-02-21 02:30:00+00:00,1035.8084626737111
2025-02-21 04:10:00+00:00,1045.8825923332372
2025-02-21 11:10:00+00:00,1015.178045993154
2025-02-21 14:00:00+00:00,994.68394722122
2025-02-21 15:25:00+00:00,1004.9223166306957
2025-02-21 16:15:00+00:00,1074.968168934858
2025-02-21 16:15:00+00:00,1034.5857010624604
2025-02-21 19:15:00+00:00,1025.2824548323474
2025-02-22 05:05:00+00:00,1056.1402080361029
2025-02-22 16:15:00+00:00,976.356016769249
2025-02-23 03:40:00+00:00,983.7390523882854
2025-02-23 04:05:00+00:00,1014.267186119415
2025-02-23 11:30:00+00:00,951.6363318687767
2025-02-23 15:15:00+00:00,1066.376034189865
2025-02-23 15:40:00+00:00,1004.1563017784883
2025-02-23 20:30:00+00:00,981.075422603617
2025-02-23 23:00:00+00:00,971.9253791224768
2025-02-24 03:00:00+00:00,970.9578164631062
2025-02-24 04:00:00+00:00,961.8157245194081
2025-02-24 16:30:00+00:00,960.7037053016746
2025-02-24 22:10:00+00:00,1024.4992341154061
2025-02-25 06:00:00+00:00,991.309115329622
2025-02-25 06:10:00+00:00,993.8338613018394
2025-02-28 22:30:00+00:00,950.6084335140127
2025-03-01 09:35:00+00:00,930.4330857350795
2025-03-01 11:05:00+00:00,940.4880372888953
2025-03-01 11:15:00+00:00,920.3002072746798
2025-03-01 11:55:00+00:00,910.2050615530402
2025-03-01 15:15:00+00:00,900.1284993859311
2025-03-02 16:05:00+00:00,979.8855280287283
2025-03-02 16:30:00+00:00,1019.6864848437772
2025-03-02 16:40:00+00:00,990.0075035001253
2025-03-02 23:15:00+00:00,939.908264853161
2025-03-03 02:05:00+00:00,938.2716234936831
2025-03-03 03:15:00+00:00,929.6811574013836
2025-03-03 03:15:00+00:00,948.4572373770155
2025-03-03 03:30:00+00:00,958.8349088372997
2025-03-03 06:35:00+00:00,1009.5065423828887
2025-03-03 06:50:00+00:00,969.062954296364
2025-03-03 07:00:00+00:00,979.1970945538957
2025-03-03 09:20:00+00:00,999.4099217109476
2025-03-03 14:55:00+00:00,989.3222797397887
2025-03-03 18:25:00+00:00,950.4409640485798
2025-03-04 12:15:00+00:00,938.0623302647648
2025-03-04 13:15:00+00:00,960.622693749133
2025-03-05 15:05:00+00:00,948.160745069992
2025-03-06 00:40:00+00:00,937.9051759147299
2025-03-06 13:10:00+00:00,927.789209530281
2025-03-06 17:00:00+00:00,917.6366585301466
2025-03-06 19:55:00+00:00,944.4857536981077
2025-03-07 23:40:00+00:00,907.8175936945838
2025-03-08 06:45:00+00:00,958.3153597615257
2025-03-09 20:00:00+00:00,917.9915666511864
2025-03-12 00:15:00+00:00,904.6652226488013
2025-03-13 17:55:00+00:00,896.474792080647
2025-03-13 22:25:00+00:00,886.3404698303793
2025-03-14 20:20:00+00:00,877.2115455694742
2025-03-15 02:35:00+00:00,887.4051325601507
2025-03-16 02:10:00+00:00,906.6567762831871
2025-03-16 02:15:00+00:00,998.04246121583
2025-03-16 02:50:00+00:00,918.5891351040611
2025-03-16 10:35:00+00:00,1037.8270295550872
2025-03-16 19:45:00+00:00,1067.4081075437823
2025-03-16 22:35:00+00:00,883.271126890329
2025-03-17 02:50:00+00:00,897.5514751969037
2025-03-17 08:45:00+00:00,1146.9199229079304
2025-03-17 09:00:00+00:00,1107.3143617024737
2025-03-17 09:15:00+00:00,1077.602633702076
2025-03-17 12:15:00+00:00,1136.7671774255177
2025-03-17 17:35:00+00:00,958.5157335055728
2025-03-17 22:35:00+00:00,1176.6081045794815
2025-03-18 01:15:00+00:00,1156.348045301295
2025-03-18 07:20:00+00:00,1193.2352448638574
2025-03-18 17:20:00+00:00,1192.9288928106694
2025-03-18 18:00:00+00:00,878.7037952889328
2025-03-19 02:45:00+00:00,1166.4908981234905
2025-03-20 07:15:00+00:00,1212.7542046412898
2025-03-20 09:30:00+00:00,1233.0201017038444
2025-03-20 16:10:00+00:00,1282.1521538200504
2025-03-20 21:35:00+00:00,1222.8797731269774
2025-03-21 06:15:00+00:00,1203.0798662882685
2025-03-21 10:20:00+00:00,1252.5069491999418
2025-03-21 12:30:00+00:00,1193.1208923713189
2025-03-21 12:35:00+00:00,1182.7628409564968
2025-03-22 01:10:00+00:00,1192.939296445139
2025-03-22 04:25:00+00:00,1190.5768041764118
2025-03-22 07:20:00+00:00,1203.4962481638427
2025-03-22 11:50:00+00:00,1292.2921861732455
2025-03-23 12:10:00+00:00,1295.3538498886942
2025-03-23 21:35:00+00:00,1285.1473203575397
2025-03-24 01:00:00+00:00,1274.8348276924844
2025-03-24 12:55:00+00:00,1423.7471099223649
2025-03-24 16:50:00+00:00,1433.9297759262563
2025-03-24 18:15:00+00:00,1343.5550675885252
2025-03-25 02:15:00+00:00,1393.011114617327
2025-03-25 04:50:00+00:00,1403.2660756031382
