year,symbol,major_vs_alt,direction,family_id,definition_id,state,event_count
2024,PF_ARBUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,324
2024,PF_ARBUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3849
2024,PF_ARBUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,33
2024,PF_ARBUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,63
2024,PF_ARBUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,34
2024,PF_ARBUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,132
2024,PF_ARBUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3859
2024,PF_ARBUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,2
2024,PF_ARBUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,8
2024,PF_ARUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,1
2024,PF_ARUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,18
2024,PF_ARUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,2
2024,PF_ARUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,24
2024,PF_ATOMUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,116
2024,PF_ATOMUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,232
2024,PF_ATOMUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3779
2024,PF_ATOMUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,26
2024,PF_ATOMUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,58
2024,PF_ATOMUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,27
2024,PF_ATOMUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,93
2024,PF_ATOMUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3982
2024,PF_ATOMUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,13
2024,PF_AVAXUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,105
2024,PF_AVAXUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,241
2024,PF_AVAXUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,4003
2024,PF_AVAXUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,22
2024,PF_AVAXUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,57
2024,PF_AVAXUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,21
2024,PF_AVAXUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,68
2024,PF_AVAXUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3723
2024,PF_AVAXUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,7
2024,PF_AVAXUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,12
2024,PF_AXSUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,15
2024,PF_AXSUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,19
2024,PF_AXSUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2358
2024,PF_AXSUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,4
2024,PF_AXSUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,1
2024,PF_AXSUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,3
2024,PF_AXSUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2535
2024,PF_BANDUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,468
2024,PF_BANDUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,515
2024,PF_BATUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,497
2024,PF_BATUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,614
2024,PF_BCHUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,96
2024,PF_BCHUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,188
2024,PF_BCHUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3811
2024,PF_BCHUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,15
2024,PF_BCHUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,41
2024,PF_BCHUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,44
2024,PF_BCHUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,101
2024,PF_BCHUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3668
2024,PF_BCHUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,4
2024,PF_BCHUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,13
2024,PF_BEAMUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,10
2024,PF_BEAMUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,10
2024,PF_BEAMUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1157
2024,PF_BEAMUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,2
2024,PF_BEAMUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,4
2024,PF_BEAMUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,4
2024,PF_BEAMUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1080
2024,PF_BEAMUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,1
2024,PF_BLURUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,25
2024,PF_BLURUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,39
2024,PF_BLURUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1492
2024,PF_BLURUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,3
2024,PF_BLURUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,6
2024,PF_BLURUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,8
2024,PF_BLURUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,14
2024,PF_BLURUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1477
2024,PF_BLURUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,3
2024,PF_BNBUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,182
2024,PF_BNBUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,331
2024,PF_BNBUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3127
2024,PF_BNBUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,14
2024,PF_BNBUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,44
2024,PF_BNBUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,77
2024,PF_BNBUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,205
2024,PF_BNBUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2904
2024,PF_BNBUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,12
2024,PF_BNBUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,42
2024,PF_BONKUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,68
2024,PF_BONKUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,147
2024,PF_BONKUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2675
2024,PF_BONKUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,9
2024,PF_BONKUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,26
2024,PF_BONKUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,25
2024,PF_BONKUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,81
2024,PF_BONKUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2476
2024,PF_BONKUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,3
2024,PF_BONKUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,9
2024,PF_BRETTUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,32
2024,PF_BRETTUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,35
2024,PF_CATUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,2
2024,PF_CATUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,5
2024,PF_CATUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,43
2024,PF_CATUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,1
2024,PF_CATUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,36
2024,PF_CFXUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,13
2024,PF_CFXUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,23
2024,PF_CFXUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1757
2024,PF_CFXUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_CFXUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,3
2024,PF_CFXUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,7
2024,PF_CFXUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,6
2024,PF_CFXUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1740
2024,PF_CHZUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,14
2024,PF_CHZUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,27
2024,PF_CHZUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2049
2024,PF_CHZUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,2
2024,PF_CHZUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,3
2024,PF_CHZUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,2
2024,PF_CHZUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,8
2024,PF_CHZUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2176
2024,PF_COMPUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1570
2024,PF_COMPUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1560
2024,PF_COWUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,2
2024,PF_COWUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,3
2024,PF_COWUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,25
2024,PF_COWUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_COWUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,1
2024,PF_COWUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,2
2024,PF_COWUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,21
2024,PF_CRVUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,203
2024,PF_CRVUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,396
2024,PF_CRVUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3659
2024,PF_CRVUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,16
2024,PF_CRVUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,35
2024,PF_CRVUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,62
2024,PF_CRVUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,134
2024,PF_CRVUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3410
2024,PF_CRVUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,5
2024,PF_CRVUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,16
2024,PF_CVXUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,6
2024,PF_CVXUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,12
2024,PF_CVXUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1045
2024,PF_CVXUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,2
2024,PF_CVXUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,1
2024,PF_CVXUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1005
2024,PF_DASHUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2738
2024,PF_DASHUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2869
2024,PF_DOGEUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,114
2024,PF_DOGEUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,263
2024,PF_DOGEUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,4138
2024,PF_DOGEUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,32
2024,PF_DOGEUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,76
2024,PF_DOGEUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,29
2024,PF_DOGEUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,94
2024,PF_DOGEUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3864
2024,PF_DOGEUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,3
2024,PF_DOGEUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,19
2024,PF_DOGUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,7
2024,PF_DOGUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,9
2024,PF_DOTUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,133
2024,PF_DOTUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,291
2024,PF_DOTUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3957
2024,PF_DOTUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,24
2024,PF_DOTUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,46
2024,PF_DOTUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,20
2024,PF_DOTUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,79
2024,PF_DOTUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3759
2024,PF_DOTUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,4
2024,PF_DOTUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,19
2024,PF_DYDXUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,27
2024,PF_DYDXUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,35
2024,PF_DYDXUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1374
2024,PF_DYDXUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,4
2024,PF_DYDXUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,7
2024,PF_DYDXUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,5
2024,PF_DYDXUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,13
2024,PF_DYDXUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1404
2024,PF_DYDXUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_DYDXUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,3
2024,PF_DYMUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,42
2024,PF_DYMUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,68
2024,PF_DYMUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1213
2024,PF_DYMUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_DYMUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,5
2024,PF_DYMUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,8
2024,PF_DYMUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,22
2024,PF_DYMUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1291
2024,PF_DYMUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_DYMUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,3
2024,PF_EGLDUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1004
2024,PF_EGLDUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1138
2024,PF_EIGENUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,7
2024,PF_EIGENUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,7
2024,PF_ENAUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,1
2024,PF_ENAUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,2
2024,PF_ENAUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,51
2024,PF_ENAUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,29
2024,PF_ENSUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,79
2024,PF_ENSUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,135
2024,PF_ENSUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3396
2024,PF_ENSUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,5
2024,PF_ENSUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,13
2024,PF_ENSUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,32
2024,PF_ENSUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,63
2024,PF_ENSUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3490
2024,PF_ENSUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_ENSUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,2
2024,PF_ETCUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,1
2024,PF_ETCUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1549
2024,PF_ETCUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,2
2024,PF_ETCUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1555
2024,PF_ETHFIUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,27
2024,PF_ETHFIUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,24
2024,PF_ETHUSD,major,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,104
2024,PF_ETHUSD,major,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,194
2024,PF_ETHUSD,major,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3970
2024,PF_ETHUSD,major,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,26
2024,PF_ETHUSD,major,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,55
2024,PF_ETHUSD,major,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,35
2024,PF_ETHUSD,major,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,75
2024,PF_ETHUSD,major,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3498
2024,PF_ETHUSD,major,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,5
2024,PF_ETHUSD,major,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,12
2024,PF_ETHWUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,357
2024,PF_ETHWUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,388
2024,PF_FETUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,119
2024,PF_FETUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,197
2024,PF_FETUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1928
2024,PF_FETUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,15
2024,PF_FETUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,31
2024,PF_FETUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,38
2024,PF_FETUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,118
2024,PF_FETUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,1613
2024,PF_FETUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_FETUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,10
2024,PF_FILUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,119
2024,PF_FILUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,259
2024,PF_FILUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3606
2024,PF_FILUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,23
2024,PF_FILUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,72
2024,PF_FILUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,27
2024,PF_FILUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,94
2024,PF_FILUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,3556
2024,PF_FILUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,3
2024,PF_FILUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,15
2024,PF_FLOKIUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,1
2024,PF_FLOKIUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,22
2024,PF_FLOKIUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,25
2024,PF_FLOWUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,580
2024,PF_FLOWUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,546
2024,PF_FLRUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,1
2024,PF_FLRUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,4
2024,PF_FLRUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,549
2024,PF_FLRUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,1
2024,PF_FLRUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,4
2024,PF_FLRUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,1
2024,PF_FLRUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,545
2024,PF_GALAUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,152
2024,PF_GALAUSD,alt,negative,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,242
2024,PF_GALAUSD,alt,negative,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2604
2024,PF_GALAUSD,alt,negative,KDA02,kda02_robust_active_purge,active_liquidation_purge,22
2024,PF_GALAUSD,alt,negative,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,46
2024,PF_GALAUSD,alt,positive,KDA02,kda02_primary_active_purge,active_liquidation_purge,28
2024,PF_GALAUSD,alt,positive,KDA02,kda02_primary_completed,completed_purge_reclaim_or_failure,100
2024,PF_GALAUSD,alt,positive,KDA02,kda02_primary_oi_vacuum,OI_vacuum_with_modest_price_displacement,2612
2024,PF_GALAUSD,alt,positive,KDA02,kda02_robust_active_purge,active_liquidation_purge,9
2024,PF_GALAUSD,alt,positive,KDA02,kda02_robust_completed,completed_purge_reclaim_or_failure,25
2024,PF_GMTUSD,alt,negative,KDA02,kda02_primary_active_purge,active_liquidation_purge,35
