exit_class,pnl_R,pnl_R,pnl_R,hours_in_trade,hours_in_trade,hours_in_trade,mae_over_atr,mae_over_atr,mae_over_atr,mfe_over_atr,mfe_over_atr,mfe_over_atr,mfe_frac_tp,mfe_frac_tp,mfe_frac_tp,mae_frac_sl,mae_frac_sl,mae_frac_sl
,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median
SL,5488,-1.0471347502225348,-1.02183950836423,5488,18.3879980563654,12.5,5488,2.2698715961789433,2.119707351009465,5488,1.5322701324808512,1.04635521955925,5488,0.19153376656010104,0.13079440244490553,5488,1.134935798089448,1.0598536755046757
TIME,1462,0.8759791091397986,0.7306322739439125,1462,71.95742134062928,72.0,1462,1.2301612211723627,1.30222527042568,1462,4.6507117332479195,4.723005080757735,1462,0.5813389666559764,0.590375635094714,1462,0.6150806105861655,0.6511126352128407
TP,1199,3.970537384364292,3.9749512431129,1199,29.003683625243255,25.166666666666668,1199,0.8902102293740203,0.813064685244368,1199,8.743035214974933,8.29562402000114,1199,1.0928794018718324,1.0369530025000582,1199,0.4451051146870024,0.4065323426221768
