product_id,ticker,underlying_asset,effective_trading_date,product_active,authoritative_value_available,first_publication_reconstructable,revision_versioned,measure_type,coverage_status
BTC_GBTC,GBTC,BTC,2024-07-18,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-19,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-22,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-23,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-24,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-25,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-26,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-29,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-30,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-07-31,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-01,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-02,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-05,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-06,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-07,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-08,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-09,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-12,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-13,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-14,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-15,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-16,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-19,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-20,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-21,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-22,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-23,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-26,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-27,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-28,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-29,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-08-30,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-03,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-04,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-05,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-06,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-09,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-10,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-11,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-12,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-13,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-16,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-17,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-18,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-19,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-20,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-23,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-24,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-25,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-26,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-27,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-09-30,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-01,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-02,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-03,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-04,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-07,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-08,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-09,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-10,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-11,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-14,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-15,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-16,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-17,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-18,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-21,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-22,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-23,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-24,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-25,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-28,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-29,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-30,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-10-31,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-01,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-04,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-05,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-06,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-07,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-08,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-11,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-12,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-13,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-14,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-15,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-18,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-19,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-20,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-21,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-22,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-25,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-26,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-27,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-11-29,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-02,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-03,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-04,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-05,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-06,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-09,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-10,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-11,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-12,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-13,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-16,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-17,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
BTC_GBTC,GBTC,BTC,2024-12-18,True,False,False,False,unavailable,missing_daily_authoritative_flow_creation_measure
