feature,scope,month,mean_bin0,mean_bin9,delta_mean_pnl_R
eth_macd_hist_slope_1h,ALL,2023-02,0.22446532753946002,-1.0191078605015025,-1.2435731880409624
eth_macd_hist_slope_1h,ALL,2023-03,-1.0250214373245026,2.55084483175742,3.5758662690819225
eth_macd_hist_slope_1h,ALL,2023-04,-1.01440842559596,-1.02396520579429,-0.009556780198330062
eth_macd_hist_slope_1h,ALL,2023-05,,-1.1057641560048,
eth_macd_hist_slope_1h,ALL,2023-06,,-1.01055310873368,
eth_macd_hist_slope_1h,ALL,2023-07,-1.01805251111581,-0.43934711144018535,0.5787053996756247
eth_macd_hist_slope_1h,ALL,2023-10,-0.19487657151404333,-0.8557252050152079,-0.6608486335011645
eth_macd_hist_slope_1h,ALL,2023-11,-0.18917583310494876,0.5615050083301597,0.7506808414351085
eth_macd_hist_slope_1h,ALL,2023-12,0.10859009015620466,-0.576095624280821,-0.6846857144370256
eth_macd_hist_slope_1h,ALL,2024-01,-0.8955169451689103,-0.18658966667418606,0.7089272784947243
eth_macd_hist_slope_1h,ALL,2024-02,0.7050850890031015,0.04456404802144501,-0.6605210409816565
eth_macd_hist_slope_1h,ALL,2024-03,0.0715618480702369,0.04363106842476807,-0.027930779645468827
eth_macd_hist_slope_1h,ALL,2024-04,-0.033919847623907824,-0.47367398493891877,-0.43975413731501095
eth_macd_hist_slope_1h,ALL,2024-05,-0.5563692679298888,-0.6306433859981322,-0.07427411806824336
eth_macd_hist_slope_1h,ALL,2024-06,0.9171322447196797,-0.5976000478563933,-1.5147322925760731
eth_macd_hist_slope_1h,ALL,2024-07,-0.060662670017698074,-0.32596883029457047,-0.26530616027687237
eth_macd_hist_slope_1h,ALL,2024-08,-0.2707851779644066,-1.03068904598299,-0.7599038680185835
eth_macd_hist_slope_1h,ALL,2024-09,-0.5398296937520902,0.15537255149528992,0.6952022452473802
eth_macd_hist_slope_1h,ALL,2024-10,-0.7338987281324658,-0.61808649834413,0.11581222978833583
eth_macd_hist_slope_1h,ALL,2024-11,0.5496154952563054,0.4393554834710645,-0.11026001178524086
eth_macd_hist_slope_1h,ALL,2024-12,0.18713378905927605,0.5139452423623322,0.32681145330305617
eth_macd_hist_slope_1h,ALL,2025-01,-0.16402450883325398,-0.08123595426507754,0.08278855456817644
eth_macd_hist_slope_1h,ALL,2025-02,-0.039225022394083695,0.052316497080133306,0.091541519474217
eth_macd_hist_slope_1h,ALL,2025-03,-1.0160886637827455,-0.22601202879342763,0.7900766349893179
eth_macd_hist_slope_1h,ALL,2025-04,-0.03729664555795805,1.46829202313416,1.505588668692118
eth_macd_hist_slope_1h,ALL,2025-05,-0.1465205356551911,0.46266883610420406,0.6091893717593951
eth_macd_hist_slope_1h,ALL,2025-06,1.1760689530901485,0.1085151335593792,-1.0675538195307692
eth_macd_hist_slope_1h,ALL,2025-07,0.18426206532195136,0.666303055788258,0.48204099046630666
eth_macd_hist_slope_1h,ALL,2025-08,-0.30714074138303016,-0.1361310099892235,0.17100973139380665
eth_macd_hist_slope_1h,ALL,2025-09,-0.2845308959203145,-0.1520307001230543,0.1325001957972602
eth_macd_hist_slope_1h,ALL,2025-10,-0.009538765168920434,0.09160847376676061,0.10114723893568105
eth_macd_hist_slope_1h,ALL,2025-11,-0.5567937000625561,-0.31265726145414974,0.2441364386084064
eth_macd_hist_slope_4h,ALL,2023-01,0.7989392542368866,0.5287549365256189,-0.2701843177112677
eth_macd_hist_slope_4h,ALL,2023-03,-0.3832205911393816,,
eth_macd_hist_slope_4h,ALL,2023-04,-1.02148653335175,-1.02405086870491,-0.002564335353159919
eth_macd_hist_slope_4h,ALL,2023-05,-1.1057641560048,,
eth_macd_hist_slope_4h,ALL,2023-07,-0.6667998012464262,,
eth_macd_hist_slope_4h,ALL,2023-10,0.2687730628475674,0.6520018861328468,0.3832288232852794
eth_macd_hist_slope_4h,ALL,2023-11,-0.32052293315480224,0.7887504391517717,1.109273372306574
eth_macd_hist_slope_4h,ALL,2023-12,0.6226832614044941,0.5130940045290655,-0.10958925687542864
eth_macd_hist_slope_4h,ALL,2024-01,-0.42372502572500037,0.2894913174110107,0.713216343136011
eth_macd_hist_slope_4h,ALL,2024-02,2.204983462543706,0.2827913265521595,-1.9221921359915464
eth_macd_hist_slope_4h,ALL,2024-03,0.288049946407986,-0.13255031476706594,-0.4206002611750519
