scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
ALL,0.6,437,0.6475972540045767,1.8519431606430818,809.2991612010268,0.6933638443935927,0.2814645308924485,2.1752719913816394,5.0,28.0
ALL,0.62,380,0.6789473684210526,2.004975742863,761.89078228794,0.7210526315789474,0.26842105263157895,2.337562923285144,4.0,29.0
ALL,0.64,305,0.7016393442622951,2.105667164907305,642.2284852967281,0.7475409836065574,0.2786885245901639,2.475259397914552,3.0,31.0
ALL,0.66,252,0.7301587301587301,2.258916298979759,569.2469073428992,0.7777777777777778,0.28174603174603174,2.704501259849504,2.0,32.0
ALL,0.68,208,0.7355769230769231,2.3165499179536058,481.84238293435,0.7836538461538461,0.27403846153846156,2.7503824531814383,1.0,33.0
RISK_ON_1,0.0,2436,0.3230706075533662,0.3303128748112824,804.642163040284,0.35385878489326766,0.20402298850574713,0.15799539063517415,32.0,25.0
RISK_ON_1,0.02,2424,0.32466996699669964,0.33701526923870956,816.9250126346319,0.3556105610561056,0.20503300330033003,0.16535335341772214,31.0,24.0
RISK_ON_1,0.04,2382,0.33039462636439965,0.36048933679854234,858.6856002541278,0.3618807724601176,0.20780856423173805,0.19064550117694654,30.0,22.0
RISK_ON_1,0.06,2317,0.33880017263703066,0.3953131085377796,915.9404724820354,0.37116961588260683,0.21363832542080277,0.2288709840553268,29.0,20.0
RISK_ON_1,0.08,2240,0.34910714285714284,0.4397658893661628,985.0755921802047,0.3825892857142857,0.21964285714285714,0.2792449077409506,28.0,18.0
RISK_ON_1,0.1,2165,0.3579676674364896,0.47603184995857734,1030.60895516032,0.39122401847575056,0.22217090069284065,0.32013472455777664,27.0,17.0
RISK_ON_1,0.12,2057,0.37287311618862423,0.541152714587122,1113.15113390571,0.40690325717063686,0.22751579970831307,0.3976066781290283,26.0,13.0
RISK_ON_1,0.14,1953,0.3876088069636457,0.6045670997580891,1180.719545827548,0.42242703533026116,0.2339989759344598,0.47295028764857666,25.0,10.0
RISK_ON_1,0.16,1830,0.40437158469945356,0.6757559082566366,1236.633312109645,0.44098360655737706,0.2448087431693989,0.5606559026729812,24.0,8.0
RISK_ON_1,0.18,1724,0.4211136890951276,0.753785408365226,1299.5260440216496,0.4599767981438515,0.2523201856148492,0.6637670980150576,23.0,6.0
RISK_ON_1,0.2,1625,0.4350769230769231,0.8146145311207228,1323.7486130711745,0.4756923076923077,0.25846153846153846,0.7402950030995884,22.0,3.0
RISK_ON_1,0.22,1520,0.4486842105263158,0.8761425580079578,1331.736688172096,0.49078947368421055,0.2625,0.8150827527071157,21.0,2.0
RISK_ON_1,0.24,1416,0.4661016949152542,0.9414587049363887,1333.1055261899264,0.5084745762711864,0.2740112994350282,0.899026091906185,20.0,1.0
RISK_ON_1,0.26,1334,0.4760119940029985,0.9905009596074268,1321.3282801163073,0.5187406296851574,0.27511244377811095,0.9585440928025415,19.0,4.0
RISK_ON_1,0.28,1247,0.48757016840417,1.0554020223736396,1316.0863218999286,0.5308740978348035,0.27425821972734565,1.055894543133508,18.0,5.0
