symbol,year,field,eligible_rows,available_rows,p05,median,p95
PF_1INCHUSD,2023,trade_abs_bps,84096,84096,0.0,0.0,179.3770068666747
PF_1INCHUSD,2023,mark_abs_bps,84096,84096,3.0778047417639014,36.85760701179661,158.23538425928726
PF_1INCHUSD,2023,oi_log_change_1h,84096,84096,-0.006538684497111223,0.0,0.003917664979213339
PF_1INCHUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_1INCHUSD,2023,basis_bps,84096,84096,-13.0,-2.0,12.0
PF_1INCHUSD,2023,basis_change_robust_z,84096,0,,,
PF_1INCHUSD,2024,trade_abs_bps,105408,105408,0.0,38.42991279167763,235.82774373557706
PF_1INCHUSD,2024,mark_abs_bps,105408,105408,4.5438243183587845,51.22636552486527,212.3021064663851
PF_1INCHUSD,2024,oi_log_change_1h,105408,105408,-0.03499958942201924,0.0,0.03298885556009027
PF_1INCHUSD,2024,liquidation_intensity_robust_z,105408,0,,,
PF_1INCHUSD,2024,basis_bps,105408,105408,-5.0,1.0,15.0
PF_1INCHUSD,2024,basis_change_robust_z,105408,0,,,
PF_1INCHUSD,2025,trade_abs_bps,56737,56737,0.0,35.19499789303252,211.2936117451903
PF_1INCHUSD,2025,mark_abs_bps,56737,56737,4.044976197335049,46.86062086983036,193.74780744913497
PF_1INCHUSD,2025,oi_log_change_1h,56737,56737,-0.010417397894980657,0.0,0.011398638791413188
PF_1INCHUSD,2025,liquidation_intensity_robust_z,56737,0,,,
PF_1INCHUSD,2025,basis_bps,56737,56737,-16.0,-3.0,6.0
PF_1INCHUSD,2025,basis_change_robust_z,56737,0,,,
PF_AAVEUSD,2023,trade_abs_bps,84096,84096,0.0,35.7639558449636,173.71766982380052
PF_AAVEUSD,2023,mark_abs_bps,84096,84096,2.9805725737948365,35.5043501565043,166.10852066615308
PF_AAVEUSD,2023,oi_log_change_1h,84096,84096,-0.03557859358968027,0.0,0.029128053888870183
PF_AAVEUSD,2023,liquidation_intensity_robust_z,84096,16128,-0.6744907594765953,-0.6744907594765952,-0.5507980389509185
PF_AAVEUSD,2023,basis_bps,84096,84096,-7.0,-0.0,12.0
PF_AAVEUSD,2023,basis_change_robust_z,84096,0,,,
PF_AAVEUSD,2024,trade_abs_bps,105408,105408,3.6089488269897285,53.28754203220423,223.2018260987993
PF_AAVEUSD,2024,mark_abs_bps,105408,105408,4.510449862237495,51.416453109737226,221.4698539646378
PF_AAVEUSD,2024,oi_log_change_1h,105408,105408,-0.036619906350670854,-3.1157646783577938e-06,0.035030992185772304
PF_AAVEUSD,2024,liquidation_intensity_robust_z,105408,82368,-0.6746271424078836,-0.6744907594765952,-0.5669798908297236
PF_AAVEUSD,2024,basis_bps,105408,105408,-5.0,3.0,18.0
PF_AAVEUSD,2024,basis_change_robust_z,105408,0,,,
PF_AAVEUSD,2025,trade_abs_bps,104833,104833,4.551997552821077,52.055077899224344,210.19550695392257
PF_AAVEUSD,2025,mark_abs_bps,104833,104833,4.627674818945533,51.84889548611492,209.01449085684513
PF_AAVEUSD,2025,oi_log_change_1h,104833,104833,-0.029327798150848863,-0.0002667660928810839,0.030850470563250312
PF_AAVEUSD,2025,liquidation_intensity_robust_z,104833,104833,-0.8275480973794218,-0.6744907594765952,-0.41923181891055367
PF_AAVEUSD,2025,basis_bps,104833,104833,-6.0,0.0,7.0
PF_AAVEUSD,2025,basis_change_robust_z,104833,0,,,
PF_ADAUSD,2023,trade_abs_bps,84096,84096,2.7213892913297837,32.55242821131631,150.6868124806248
PF_ADAUSD,2023,mark_abs_bps,84096,84096,2.6273048687497966,30.354291360082335,146.5064117024366
PF_ADAUSD,2023,oi_log_change_1h,84096,84096,-0.030727122842184904,-2.166471463940487e-06,0.03252892606061621
PF_ADAUSD,2023,liquidation_intensity_robust_z,84096,77760,-0.82328882328584,-0.6744907594765953,-0.26854535454744916
PF_ADAUSD,2023,basis_bps,84096,84096,-7.0,1.0,16.0
PF_ADAUSD,2023,basis_change_robust_z,84096,0,,,
PF_ADAUSD,2024,trade_abs_bps,105408,105408,3.734788781358925,42.36412296040157,199.2659317641021
PF_ADAUSD,2024,mark_abs_bps,105408,105408,3.6757588852942145,41.97191252882415,198.76226272251114
PF_ADAUSD,2024,oi_log_change_1h,105408,105408,-0.030750658686342854,-0.00025371978261102044,0.03127134615861759
PF_ADAUSD,2024,liquidation_intensity_robust_z,105408,105408,-0.8973349795904754,-0.7207943168120295,-0.28982291019600653
PF_ADAUSD,2024,basis_bps,105408,105408,-3.0,2.0,18.0
PF_ADAUSD,2024,basis_change_robust_z,105408,0,,,
PF_ADAUSD,2025,trade_abs_bps,104833,104833,4.039973236542625,46.64021288184979,196.39425684818988
PF_ADAUSD,2025,mark_abs_bps,104833,104833,4.118348236296508,46.63975445553391,196.15192998421804
PF_ADAUSD,2025,oi_log_change_1h,104833,104833,-0.026376293714855847,-0.00025248772166371194,0.02773166988593993
PF_ADAUSD,2025,liquidation_intensity_robust_z,104833,104833,-0.8542443866718219,-0.7527455323861026,-0.31037120468752155
PF_ADAUSD,2025,basis_bps,104833,104833,-5.0,0.0,7.0
PF_ADAUSD,2025,basis_change_robust_z,104833,0,,,
PF_AGLDUSD,2023,trade_abs_bps,576,576,0.0,23.06628732995511,267.550010522942
PF_AGLDUSD,2023,mark_abs_bps,576,576,4.062846189962066,54.02443996326654,217.60425364967062
PF_AGLDUSD,2023,oi_log_change_1h,576,576,-0.015553801930132205,0.0,0.009764394904748406
PF_AGLDUSD,2023,liquidation_intensity_robust_z,576,0,,,
PF_AGLDUSD,2023,basis_bps,576,576,-1.0,3.0,15.0
PF_AGLDUSD,2023,basis_change_robust_z,576,0,,,
PF_AGLDUSD,2024,trade_abs_bps,82368,82368,0.0,18.528303271567893,310.4598503171055
PF_AGLDUSD,2024,mark_abs_bps,82368,82368,5.3129264789275865,59.20545830971379,270.0430666195689
PF_AGLDUSD,2024,oi_log_change_1h,82368,82368,-0.05805051306600716,0.0,0.057613385321085536
PF_AGLDUSD,2024,liquidation_intensity_robust_z,82368,0,,,
PF_AGLDUSD,2024,basis_bps,82368,82368,-24.0,0.0,25.0
PF_AGLDUSD,2024,basis_change_robust_z,82368,0,,,
PF_AGLDUSD,2025,trade_abs_bps,8640,8640,0.0,24.538345593629728,348.68825650823936
PF_AGLDUSD,2025,mark_abs_bps,8640,8640,6.681323369122632,77.09510425779456,297.57325197409665
PF_AGLDUSD,2025,oi_log_change_1h,8640,8640,-0.011331059700303918,0.0,0.007705940502260465
PF_AGLDUSD,2025,liquidation_intensity_robust_z,8640,0,,,
PF_AGLDUSD,2025,basis_bps,8640,8640,-30.0,-5.0,4.0
PF_AGLDUSD,2025,basis_change_robust_z,8640,0,,,
PF_AIXBTUSD,2023,trade_abs_bps,0,0,,,
PF_AIXBTUSD,2023,mark_abs_bps,0,0,,,
PF_AIXBTUSD,2023,oi_log_change_1h,0,0,,,
PF_AIXBTUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_AIXBTUSD,2023,basis_bps,0,0,,,
PF_AIXBTUSD,2023,basis_change_robust_z,0,0,,,
PF_AIXBTUSD,2024,trade_abs_bps,0,0,,,
PF_AIXBTUSD,2024,mark_abs_bps,0,0,,,
PF_AIXBTUSD,2024,oi_log_change_1h,0,0,,,
PF_AIXBTUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_AIXBTUSD,2024,basis_bps,0,0,,,
PF_AIXBTUSD,2024,basis_change_robust_z,0,0,,,
PF_AIXBTUSD,2025,trade_abs_bps,62785,62785,0.0,70.85375857627427,344.14134458005725
PF_AIXBTUSD,2025,mark_abs_bps,62785,62785,6.689943142569117,78.5925090652983,324.4110883647717
PF_AIXBTUSD,2025,oi_log_change_1h,62785,62785,-0.07511379090435663,0.0,0.07479603654607093
PF_AIXBTUSD,2025,liquidation_intensity_robust_z,62785,13536,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_AIXBTUSD,2025,basis_bps,62785,62785,-17.0,-3.0,5.0
PF_AIXBTUSD,2025,basis_change_robust_z,62785,0,,,
PF_AKTUSD,2023,trade_abs_bps,0,0,,,
PF_AKTUSD,2023,mark_abs_bps,0,0,,,
PF_AKTUSD,2023,oi_log_change_1h,0,0,,,
PF_AKTUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_AKTUSD,2023,basis_bps,0,0,,,
PF_AKTUSD,2023,basis_change_robust_z,0,0,,,
PF_AKTUSD,2024,trade_abs_bps,0,0,,,
PF_AKTUSD,2024,mark_abs_bps,0,0,,,
PF_AKTUSD,2024,oi_log_change_1h,0,0,,,
PF_AKTUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_AKTUSD,2024,basis_bps,0,0,,,
PF_AKTUSD,2024,basis_change_robust_z,0,0,,,
PF_AKTUSD,2025,trade_abs_bps,288,288,0.0,16.6855410858519,503.699096039581
PF_AKTUSD,2025,mark_abs_bps,288,288,7.290836950874839,93.03298524617188,269.3072721463959
PF_AKTUSD,2025,oi_log_change_1h,288,288,-0.009229274436478174,0.0,0.01747690842157103
PF_AKTUSD,2025,liquidation_intensity_robust_z,288,0,,,
PF_AKTUSD,2025,basis_bps,288,288,-11.0,10.0,28.0
PF_AKTUSD,2025,basis_change_robust_z,288,288,-31.903412923243145,0.0,29.677593416970375
PF_ALCHUSD,2023,trade_abs_bps,0,0,,,
PF_ALCHUSD,2023,mark_abs_bps,0,0,,,
PF_ALCHUSD,2023,oi_log_change_1h,0,0,,,
PF_ALCHUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ALCHUSD,2023,basis_bps,0,0,,,
PF_ALCHUSD,2023,basis_change_robust_z,0,0,,,
PF_ALCHUSD,2024,trade_abs_bps,0,0,,,
PF_ALCHUSD,2024,mark_abs_bps,0,0,,,
PF_ALCHUSD,2024,oi_log_change_1h,0,0,,,
PF_ALCHUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_ALCHUSD,2024,basis_bps,0,0,,,
PF_ALCHUSD,2024,basis_change_robust_z,0,0,,,
PF_ALCHUSD,2025,trade_abs_bps,34272,34272,0.0,80.58856044304176,435.9081412937638
PF_ALCHUSD,2025,mark_abs_bps,34272,34272,6.191158435812407,79.82947862244055,414.7059704076512
PF_ALCHUSD,2025,oi_log_change_1h,34272,34272,-0.0542388895866326,0.0,0.05276126464138866
PF_ALCHUSD,2025,liquidation_intensity_robust_z,34272,22752,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_ALCHUSD,2025,basis_bps,34272,34272,-28.0,0.0,37.0
PF_ALCHUSD,2025,basis_change_robust_z,34272,32256,-32.37555645487661,0.0,32.37555645487662
PF_ALGOUSD,2023,trade_abs_bps,84096,84096,0.0,13.72683811972174,178.13953431662154
PF_ALGOUSD,2023,mark_abs_bps,84096,84096,2.9779696098723853,35.0894359051903,153.50761110897008
PF_ALGOUSD,2023,oi_log_change_1h,84096,84096,-0.018750370296605434,0.0,0.014623360199176049
PF_ALGOUSD,2023,liquidation_intensity_robust_z,84096,4896,-0.6744907594765953,-0.6744907594765952,-0.6744907594765951
PF_ALGOUSD,2023,basis_bps,84096,84096,-10.0,0.0,13.0
PF_ALGOUSD,2023,basis_change_robust_z,84096,0,,,
PF_ALGOUSD,2024,trade_abs_bps,105408,105408,0.0,46.75372365483653,240.3278479292293
PF_ALGOUSD,2024,mark_abs_bps,105408,105408,4.155724349537292,47.68721856400539,228.7522287212273
PF_ALGOUSD,2024,oi_log_change_1h,105408,105408,-0.016821973216851093,0.0,0.016472849224878777
PF_ALGOUSD,2024,liquidation_intensity_robust_z,105408,57024,-0.6744907594765953,-0.6744907594765952,-0.5167974200705134
PF_ALGOUSD,2024,basis_bps,105408,105408,-6.0,2.0,19.0
PF_ALGOUSD,2024,basis_change_robust_z,105408,0,,,
PF_ALGOUSD,2025,trade_abs_bps,104833,104833,2.0889780062292864,52.71493493511978,219.98215970753654
PF_ALGOUSD,2025,mark_abs_bps,104833,104833,4.594768217714834,51.27939223224696,209.28151563819387
PF_ALGOUSD,2025,oi_log_change_1h,104833,104833,-0.019014637053396975,0.0,0.01879279795614231
PF_ALGOUSD,2025,liquidation_intensity_robust_z,104833,104545,-0.6778089313341156,-0.6744907594765952,-0.5953218467409073
PF_ALGOUSD,2025,basis_bps,104833,104833,-10.0,0.0,7.0
PF_ALGOUSD,2025,basis_change_robust_z,104833,0,,,
PF_ALICEUSD,2023,trade_abs_bps,84096,84096,0.0,0.0,194.6797047118833
PF_ALICEUSD,2023,mark_abs_bps,84096,84096,3.255881325803559,39.86059498151435,173.48259473932035
PF_ALICEUSD,2023,oi_log_change_1h,84096,84096,-0.004008021397538822,0.0,0.0013383896711228322
PF_ALICEUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_ALICEUSD,2023,basis_bps,84096,84096,-15.0,-3.0,17.0
PF_ALICEUSD,2023,basis_change_robust_z,84096,0,,,
PF_ALICEUSD,2024,trade_abs_bps,97344,97344,0.0,0.0,276.0846408099331
PF_ALICEUSD,2024,mark_abs_bps,97344,97344,5.047721320949948,55.73183806881427,236.9970114841771
PF_ALICEUSD,2024,oi_log_change_1h,97344,97344,-0.02012995026355109,0.0,0.01746249354214252
PF_ALICEUSD,2024,liquidation_intensity_robust_z,97344,9792,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_ALICEUSD,2024,basis_bps,97344,97344,-16.0,2.0,27.0
PF_ALICEUSD,2024,basis_change_robust_z,97344,0,,,
PF_ALICEUSD,2025,trade_abs_bps,0,0,,,
PF_ALICEUSD,2025,mark_abs_bps,0,0,,,
PF_ALICEUSD,2025,oi_log_change_1h,0,0,,,
PF_ALICEUSD,2025,liquidation_intensity_robust_z,0,0,,,
PF_ALICEUSD,2025,basis_bps,0,0,,,
PF_ALICEUSD,2025,basis_change_robust_z,0,0,,,
PF_ANKRUSD,2023,trade_abs_bps,84096,84096,0.0,0.0,189.04998876158695
PF_ANKRUSD,2023,mark_abs_bps,84096,84096,3.307482732524558,36.96860348049139,156.65129268638435
PF_ANKRUSD,2023,oi_log_change_1h,84096,84096,-0.011964247896738863,0.0,0.005964933343600437
PF_ANKRUSD,2023,liquidation_intensity_robust_z,84096,0,,,
PF_ANKRUSD,2023,basis_bps,84096,84096,-15.0,-5.0,16.0
PF_ANKRUSD,2023,basis_change_robust_z,84096,0,,,
PF_ANKRUSD,2024,trade_abs_bps,103968,103968,0.0,25.230741755986365,254.40885119876745
PF_ANKRUSD,2024,mark_abs_bps,103968,103968,4.5204283504249725,51.174442817537226,229.06874783126676
PF_ANKRUSD,2024,oi_log_change_1h,103968,103968,-0.013599139524269359,0.0,0.013046727566248634
PF_ANKRUSD,2024,liquidation_intensity_robust_z,103968,14976,-0.6744907594765953,-0.6744907594765952,-0.6744907594765952
PF_ANKRUSD,2024,basis_bps,103968,103968,-11.0,2.0,23.0
PF_ANKRUSD,2024,basis_change_robust_z,103968,0,,,
PF_ANKRUSD,2025,trade_abs_bps,0,0,,,
PF_ANKRUSD,2025,mark_abs_bps,0,0,,,
PF_ANKRUSD,2025,oi_log_change_1h,0,0,,,
PF_ANKRUSD,2025,liquidation_intensity_robust_z,0,0,,,
PF_ANKRUSD,2025,basis_bps,0,0,,,
PF_ANKRUSD,2025,basis_change_robust_z,0,0,,,
PF_APEUSD,2023,trade_abs_bps,84096,84096,0.0,38.635340028980195,193.27088670481527
PF_APEUSD,2023,mark_abs_bps,84096,84096,3.5378234112644,40.21192056318629,177.09071612518792
PF_APEUSD,2023,oi_log_change_1h,84096,84096,-0.031229007375777443,0.0,0.02987805983940247
PF_APEUSD,2023,liquidation_intensity_robust_z,84096,5760,-0.6744907594765952,-0.6744907594765952,0.060125706439372595
PF_APEUSD,2023,basis_bps,84096,84096,-15.0,-2.0,10.0
PF_APEUSD,2023,basis_change_robust_z,84096,0,,,
PF_APEUSD,2024,trade_abs_bps,105408,105408,0.0,57.597130321521604,241.02503044174202
PF_APEUSD,2024,mark_abs_bps,105408,105408,4.839557403833259,55.340294508274646,233.3630202001697
PF_APEUSD,2024,oi_log_change_1h,105408,105408,-0.034217726624791306,0.0,0.033912191121965
PF_APEUSD,2024,liquidation_intensity_robust_z,105408,72576,-0.6744907594765953,-0.6744907594765952,-0.547922777138558
PF_APEUSD,2024,basis_bps,105408,105408,-9.0,-0.0,18.0
PF_APEUSD,2024,basis_change_robust_z,105408,0,,,
PF_APEUSD,2025,trade_abs_bps,104833,104833,0.0,50.86082951453,214.77335610556955
PF_APEUSD,2025,mark_abs_bps,104833,104833,4.503729708583651,50.4966530760475,203.9810841958612
PF_APEUSD,2025,oi_log_change_1h,104833,104833,-0.02383773882240847,0.0,0.02497526383188823
PF_APEUSD,2025,liquidation_intensity_robust_z,104833,41472,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_APEUSD,2025,basis_bps,104833,104833,-8.0,-1.0,5.0
PF_APEUSD,2025,basis_change_robust_z,104833,0,,,
PF_API3USD,2023,trade_abs_bps,0,0,,,
PF_API3USD,2023,mark_abs_bps,0,0,,,
PF_API3USD,2023,oi_log_change_1h,0,0,,,
PF_API3USD,2023,liquidation_intensity_robust_z,0,0,,,
PF_API3USD,2023,basis_bps,0,0,,,
PF_API3USD,2023,basis_change_robust_z,0,0,,,
PF_API3USD,2024,trade_abs_bps,67392,67392,0.0,34.836497394462995,284.51574740640103
PF_API3USD,2024,mark_abs_bps,67392,67392,5.494976159771077,61.68944893525594,248.63260719575032
PF_API3USD,2024,oi_log_change_1h,67392,67392,-0.01151182331633968,0.0,0.011450686921815629
PF_API3USD,2024,liquidation_intensity_robust_z,67392,0,,,
PF_API3USD,2024,basis_bps,67392,67392,-15.0,3.0,20.0
PF_API3USD,2024,basis_change_robust_z,67392,0,,,
PF_API3USD,2025,trade_abs_bps,8064,8064,0.0,44.70280130903633,298.65177263089214
PF_API3USD,2025,mark_abs_bps,8064,8064,6.2643922658919315,67.16556168950689,270.364000247815
PF_API3USD,2025,oi_log_change_1h,8064,8064,-0.02888680855977924,0.0,0.019675533523810056
PF_API3USD,2025,liquidation_intensity_robust_z,8064,0,,,
PF_API3USD,2025,basis_bps,8064,8064,-52.0,-17.0,2.0
PF_API3USD,2025,basis_change_robust_z,8064,8064,-35.07351949278301,0.0,36.42250101173618
PF_APTUSD,2023,trade_abs_bps,84096,84096,0.0,10.380066433798676,208.82179900214334
PF_APTUSD,2023,mark_abs_bps,84096,84096,3.4503257779011602,39.14386245296585,176.5888385714081
PF_APTUSD,2023,oi_log_change_1h,84096,84096,-0.02796428468691874,0.0,0.01986526569578826
PF_APTUSD,2023,liquidation_intensity_robust_z,84096,5760,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_APTUSD,2023,basis_bps,84096,84096,-11.0,-1.0,12.0
PF_APTUSD,2023,basis_change_robust_z,84096,0,,,
PF_APTUSD,2024,trade_abs_bps,105408,105408,1.3901954174395457,57.56538075395983,238.96787249627798
PF_APTUSD,2024,mark_abs_bps,105408,105408,4.740096406285373,54.688487588249984,230.18591972039073
PF_APTUSD,2024,oi_log_change_1h,105408,105408,-0.041713471120247564,0.0,0.04184368009949042
PF_APTUSD,2024,liquidation_intensity_robust_z,105408,67968,-0.6744907594765953,-0.6744907594765952,-0.6677805259982221
PF_APTUSD,2024,basis_bps,105408,105408,-4.0,3.0,22.0
PF_APTUSD,2024,basis_change_robust_z,105408,0,,,
PF_APTUSD,2025,trade_abs_bps,104833,104833,1.680672277314588,51.14437165227328,208.1443806581344
PF_APTUSD,2025,mark_abs_bps,104833,104833,4.399062291888385,50.479735907328795,197.30575508515838
PF_APTUSD,2025,oi_log_change_1h,104833,104833,-0.017759306480773694,0.0,0.01805778563620965
PF_APTUSD,2025,liquidation_intensity_robust_z,104833,63937,-0.6744907594765952,-0.6744907594765952,-0.6737394747671344
PF_APTUSD,2025,basis_bps,104833,104833,-20.0,-1.0,7.0
PF_APTUSD,2025,basis_change_robust_z,104833,0,,,
PF_ARBUSD,2023,trade_abs_bps,576,576,6.11327558841905,82.0670493446728,255.49974785190358
PF_ARBUSD,2023,mark_abs_bps,576,576,5.193007712215737,69.38951578608338,256.5387605710978
PF_ARBUSD,2023,oi_log_change_1h,576,576,-0.04168942733436928,0.0,0.039398552782116965
PF_ARBUSD,2023,liquidation_intensity_robust_z,576,576,-0.6744907594765953,-0.6744907594765952,-0.6744907594765952
PF_ARBUSD,2023,basis_bps,576,576,7.0,12.0,17.0
PF_ARBUSD,2023,basis_change_robust_z,576,0,,,
PF_ARBUSD,2024,trade_abs_bps,105408,105408,4.0018809738779675,49.075838722270916,217.01104510405153
PF_ARBUSD,2024,mark_abs_bps,105408,105408,4.165413815112895,48.13641279158269,215.4795681678118
PF_ARBUSD,2024,oi_log_change_1h,105408,105408,-0.03258243561825703,-0.00019719278147836992,0.03459574148908989
PF_ARBUSD,2024,liquidation_intensity_robust_z,105408,105408,-0.696995089268567,-0.6744907594765952,-0.34340813182323876
PF_ARBUSD,2024,basis_bps,105408,105408,-3.0,3.0,22.0
PF_ARBUSD,2024,basis_change_robust_z,105408,0,,,
PF_ARBUSD,2025,trade_abs_bps,104833,104833,4.747212707051356,53.5363352508185,216.078613484655
PF_ARBUSD,2025,mark_abs_bps,104833,104833,4.825816745662353,53.38427410671391,215.59445325129556
PF_ARBUSD,2025,oi_log_change_1h,104833,104833,-0.034216150619428495,-0.00024924540784061224,0.03638550231611164
PF_ARBUSD,2025,liquidation_intensity_robust_z,104833,104833,-0.8090857055181637,-0.6744907594765952,-0.42288499643647776
PF_ARBUSD,2025,basis_bps,104833,104833,-6.0,0.0,5.0
PF_ARBUSD,2025,basis_change_robust_z,104833,0,,,
PF_ARCUSD,2023,trade_abs_bps,0,0,,,
PF_ARCUSD,2023,mark_abs_bps,0,0,,,
PF_ARCUSD,2023,oi_log_change_1h,0,0,,,
PF_ARCUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ARCUSD,2023,basis_bps,0,0,,,
PF_ARCUSD,2023,basis_change_robust_z,0,0,,,
PF_ARCUSD,2024,trade_abs_bps,0,0,,,
PF_ARCUSD,2024,mark_abs_bps,0,0,,,
PF_ARCUSD,2024,oi_log_change_1h,0,0,,,
PF_ARCUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_ARCUSD,2024,basis_bps,0,0,,,
PF_ARCUSD,2024,basis_change_robust_z,0,0,,,
PF_ARCUSD,2025,trade_abs_bps,25057,25057,0.0,88.59415643516276,490.5998502174237
PF_ARCUSD,2025,mark_abs_bps,25057,25057,9.572169419537005,112.01756518798312,467.0576786917453
PF_ARCUSD,2025,oi_log_change_1h,25057,25057,-0.008164201409173564,0.0,0.013023088404228009
PF_ARCUSD,2025,liquidation_intensity_robust_z,25057,8064,-0.6744907594765953,-0.6744907594765952,-0.6744907594765952
PF_ARCUSD,2025,basis_bps,25057,25057,-8.0,10.0,40.0
PF_ARCUSD,2025,basis_change_robust_z,25057,20161,-15.513287467961716,0.0,16.187778227438287
PF_ARKMUSD,2023,trade_abs_bps,0,0,,,
PF_ARKMUSD,2023,mark_abs_bps,0,0,,,
PF_ARKMUSD,2023,oi_log_change_1h,0,0,,,
PF_ARKMUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ARKMUSD,2023,basis_bps,0,0,,,
PF_ARKMUSD,2023,basis_change_robust_z,0,0,,,
PF_ARKMUSD,2024,trade_abs_bps,0,0,,,
PF_ARKMUSD,2024,mark_abs_bps,0,0,,,
PF_ARKMUSD,2024,oi_log_change_1h,0,0,,,
PF_ARKMUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_ARKMUSD,2024,basis_bps,0,0,,,
PF_ARKMUSD,2024,basis_change_robust_z,0,0,,,
PF_ARKMUSD,2025,trade_abs_bps,3456,3456,0.0,47.90810823961913,260.3861743173128
PF_ARKMUSD,2025,mark_abs_bps,3456,3456,5.387124625869141,69.66875565487743,231.31077123476842
PF_ARKMUSD,2025,oi_log_change_1h,3456,3456,-0.0023461221711572654,0.0,0.0020419677028005925
PF_ARKMUSD,2025,liquidation_intensity_robust_z,3456,0,,,
PF_ARKMUSD,2025,basis_bps,3456,3456,-12.0,-2.0,6.0
PF_ARKMUSD,2025,basis_change_robust_z,3456,0,,,
PF_ARUSD,2023,trade_abs_bps,0,0,,,
PF_ARUSD,2023,mark_abs_bps,0,0,,,
PF_ARUSD,2023,oi_log_change_1h,0,0,,,
PF_ARUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ARUSD,2023,basis_bps,0,0,,,
PF_ARUSD,2023,basis_change_robust_z,0,0,,,
PF_ARUSD,2024,trade_abs_bps,1440,1440,0.0,20.416377308617406,287.3287604826048
PF_ARUSD,2024,mark_abs_bps,1440,1440,5.519108726709102,59.682331872394045,249.0454858867653
PF_ARUSD,2024,oi_log_change_1h,1440,1440,-0.024912509686198257,0.0,0.009435951077942617
PF_ARUSD,2024,liquidation_intensity_robust_z,1440,1440,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_ARUSD,2024,basis_bps,1440,1440,-6.0,0.0,8.0
PF_ARUSD,2024,basis_change_robust_z,1440,0,,,
PF_ARUSD,2025,trade_abs_bps,85249,85249,0.0,58.394326515592155,247.5554157503321
PF_ARUSD,2025,mark_abs_bps,85249,85249,5.439414610050919,61.88503838399062,230.538513971283
PF_ARUSD,2025,oi_log_change_1h,85249,85249,-0.019602110332510716,0.0,0.019473146844799057
PF_ARUSD,2025,liquidation_intensity_robust_z,85249,2304,-0.6744907594765952,-0.6744907594765952,-0.6744907594765952
PF_ARUSD,2025,basis_bps,85249,85249,-14.0,-2.0,9.0
PF_ARUSD,2025,basis_change_robust_z,85249,0,,,
PF_ATHUSD,2023,trade_abs_bps,0,0,,,
PF_ATHUSD,2023,mark_abs_bps,0,0,,,
PF_ATHUSD,2023,oi_log_change_1h,0,0,,,
PF_ATHUSD,2023,liquidation_intensity_robust_z,0,0,,,
PF_ATHUSD,2023,basis_bps,0,0,,,
PF_ATHUSD,2023,basis_change_robust_z,0,0,,,
PF_ATHUSD,2024,trade_abs_bps,0,0,,,
PF_ATHUSD,2024,mark_abs_bps,0,0,,,
PF_ATHUSD,2024,oi_log_change_1h,0,0,,,
PF_ATHUSD,2024,liquidation_intensity_robust_z,0,0,,,
PF_ATHUSD,2024,basis_bps,0,0,,,
PF_ATHUSD,2024,basis_change_robust_z,0,0,,,
PF_ATHUSD,2025,trade_abs_bps,5472,5472,0.0,39.393701044728644,386.9727207465746
PF_ATHUSD,2025,mark_abs_bps,5472,5472,6.388978827474723,74.17241039767202,316.14934282987053
PF_ATHUSD,2025,oi_log_change_1h,5472,5472,-0.03725235368558326,0.0,0.03333937214221282
PF_ATHUSD,2025,liquidation_intensity_robust_z,5472,0,,,
PF_ATHUSD,2025,basis_bps,5472,5472,-36.0,-7.0,17.0
PF_ATHUSD,2025,basis_change_robust_z,5472,0,,,
PF_ATOMUSD,2023,trade_abs_bps,84096,84096,2.075550296334309,33.401758401094696,148.48576643411
PF_ATOMUSD,2023,mark_abs_bps,84096,84096,2.9011964465029565,31.966425598513254,142.78739506563215
PF_ATOMUSD,2023,oi_log_change_1h,84096,84096,-0.039524817262604206,0.0,0.03867257182003628
PF_ATOMUSD,2023,liquidation_intensity_robust_z,84096,77760,-0.7270315119632781,-0.6744907594765952,-0.3561518005409098
PF_ATOMUSD,2023,basis_bps,84096,84096,-11.0,-0.0,12.0
PF_ATOMUSD,2023,basis_change_robust_z,84096,0,,,
PF_ATOMUSD,2024,trade_abs_bps,105408,105408,3.6294128491999347,41.70788616580345,180.50726595398686
PF_ATOMUSD,2024,mark_abs_bps,105408,105408,3.562735073482417,40.971589173816106,178.97021002966738
