exit_class,pnl_R,pnl_R,pnl_R,hours_in_trade,hours_in_trade,hours_in_trade,mae_over_atr,mae_over_atr,mae_over_atr,mfe_over_atr,mfe_over_atr,mfe_over_atr,mfe_frac_tp,mfe_frac_tp,mfe_frac_tp,mae_frac_sl,mae_frac_sl,mae_frac_sl
,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median
SL,8003,-1.0519604807467422,-1.02573142694601,8003,17.537538006580863,12.0,8003,2.3028395752423765,2.13250219894637,8003,1.4663273932654006,0.989430176027171,8003,0.18329092415816983,0.12367877200339447,8003,1.1514197876211576,1.0662510994731627
TIME,1858,0.9090942542332775,0.8064892634559271,1858,71.96649623250808,72.0,1858,1.250501448812268,1.33541628558119,1858,4.655325819701828,4.68757771113742,1858,0.5819157274627141,0.5859472138921866,1858,0.625250724406113,0.6677081427906052
TP,1410,3.9669042834013997,3.97209934743276,1410,30.26743498817967,27.083333333333332,1410,0.9195631603242312,0.8697599234302145,1410,8.702148978030648,8.280498037151009,1410,1.0877686222537934,1.0350622546438666,1410,0.4597815801621028,0.43487996171509335
