scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
RISK_ON_1,0.04,2403,0.32750728256346234,0.34893295791628187,838.4858978728254,0.3587182688306284,0.2068248023304203,0.17848730182274083,29.0,22.0
RISK_ON_1,0.06,2347,0.3344695355773328,0.37707198906072575,884.9879583255233,0.3664252236898168,0.21090754154239455,0.20845055010383018,28.0,20.0
RISK_ON_1,0.08,2281,0.3432704953967558,0.4145745038321695,945.6444432411786,0.3761508110477861,0.21613327487943884,0.24998138353769753,27.0,18.0
RISK_ON_1,0.1,2198,0.3535031847133758,0.4566721969234707,1003.7654888377887,0.38717015468607824,0.22065514103730663,0.29725274722497647,26.0,16.0
RISK_ON_1,0.12,2112,0.3660037878787879,0.5103283359583346,1077.8134455440027,0.40009469696969696,0.22537878787878787,0.3596561807667726,25.0,14.0
RISK_ON_1,0.14,2000,0.38,0.571906744485243,1143.813488970486,0.4145,0.231,0.4352341117873059,24.0,11.0
RISK_ON_1,0.16,1879,0.39861628525811604,0.6495841958573243,1220.5687040159123,0.4342735497605109,0.2405534858967536,0.5281375688793235,23.0,9.0
RISK_ON_1,0.18,1761,0.4151050539466212,0.7267107466057591,1279.7376247727418,0.45315161839863716,0.249290176036343,0.6291377618570754,22.0,7.0
RISK_ON_1,0.2,1652,0.43099273607748184,0.7969568816620167,1316.5727685056515,0.4715496368038741,0.2560532687651332,0.7180160712437599,21.0,3.0
RISK_ON_1,0.22,1540,0.44545454545454544,0.8659057452689067,1333.4948477141163,0.4876623376623377,0.261038961038961,0.8051277166795796,20.0,2.0
RISK_ON_1,0.24,1428,0.4642857142857143,0.9350784969666899,1335.2920936684332,0.5070028011204482,0.27310924369747897,0.8900264628506199,19.0,1.0
RISK_ON_1,0.26,1342,0.47391952309985097,0.9797098142549765,1314.7705707301784,0.5163934426229508,0.27421758569299554,0.9442322860257019,18.0,4.0
RISK_ON_1,0.28,1244,0.4879421221864952,1.0563797104635326,1314.1363598166345,0.5313504823151125,0.27491961414790994,1.057244567020544,17.0,5.0
RISK_ON_1,0.3,1167,0.4961439588688946,1.0970652324348,1280.2751262514116,0.5398457583547558,0.27677806341045413,1.111576114477665,16.0,6.0
RISK_ON_1,0.32,1053,0.5128205128205128,1.159693087407152,1221.156821039731,0.5565052231718899,0.28774928774928776,1.199582828910155,15.0,8.0
RISK_ON_1,0.34,966,0.5269151138716356,1.2197063732286868,1178.2363565389114,0.572463768115942,0.2950310559006211,1.2857845731024993,14.0,10.0
RISK_ON_1,0.36,876,0.5422374429223744,1.2771399829672558,1118.7746250793161,0.58675799086758,0.3025114155251142,1.3711191003234664,13.0,12.0
RISK_ON_1,0.38,799,0.5619524405506884,1.3750697885028065,1098.6807610137423,0.6107634543178974,0.3141426783479349,1.5195110060395571,12.0,13.0
RISK_ON_1,0.4,714,0.5812324929971989,1.4739441012225174,1052.3960882728775,0.6302521008403361,0.3137254901960784,1.6779543403378419,11.0,15.0
RISK_ON_1,0.42,643,0.5863141524105754,1.485733005737807,955.32632268941,0.6360808709175739,0.31726283048211507,1.7187593968462194,10.0,17.0
RISK_ON_1,0.44,593,0.5952782462057336,1.5233434206941268,903.3426484716172,0.6475548060708263,0.31703204047217537,1.7516682839534687,9.0,19.0
RISK_ON_1,0.46,536,0.6044776119402985,1.568835589963179,840.895876220264,0.6604477611940298,0.3208955223880597,1.8311108041905977,8.0,21.0
RISK_ON_1,0.48,493,0.6044624746450304,1.5946682108746522,786.1714279612036,0.6632860040567952,0.3144016227180527,1.8735988508924897,7.0,25.0
RISK_ON_1,0.5,434,0.6267281105990783,1.7076936711977262,741.1390532998132,0.6889400921658986,0.32027649769585254,2.0418460740669957,6.0,26.0
RISK_ON_1,0.52,387,0.6382428940568475,1.7670513512903319,683.8488729493585,0.6950904392764858,0.31007751937984496,2.1013821383604747,5.0,27.0
RISK_ON_1,0.54,335,0.6597014925373135,1.8560094326090268,621.763159924024,0.7164179104477612,0.3194029850746269,2.241751606384413,4.0,28.0
RISK_ON_1,0.56,298,0.6543624161073825,1.8659351324558686,556.0486694718488,0.7114093959731543,0.3087248322147651,2.2271807047363352,3.0,29.0
RISK_ON_1,0.58,260,0.6615384615384615,1.9222602127978126,499.78765532743125,0.7115384615384616,0.2923076923076923,2.2628670769931416,2.0,30.0
RISK_ON_1,0.6,217,0.6912442396313364,2.0932903716754105,454.2440106535641,0.7419354838709677,0.29493087557603687,2.503907561739994,1.0,31.0
