time,open,high,low,close,volume,source_url,venue_symbol,chunk_start_utc,chunk_end_utc,resolution,historical_backfill,rankable_pre_holdout,contains_protected_period
1767153000000,88357,88409,88357,88377,0.3559,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767153300000,88377,88393,88355,88372,0.7365,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767153600000,88372,88386,88355,88383,0.7038,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767153900000,88383,88400,88368,88368,0.6411,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767154200000,88368,88423,88338,88392,0.9392,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767154500000,88392,88467,88392,88467,0.7843,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767154800000,88467,88467,88331,88354,0.8824,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767155100000,88354,88363,88301,88351,2.622,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767155400000,88351,88384,88351,88364,0.4308,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767155700000,88364,88379,88355,88355,0.0353,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767156000000,88355,88373,88302,88302,2.2514,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767156300000,88302,88314,88251,88297,4.8825,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767156600000,88297,88340,88293,88312,0.6877,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767156900000,88312,88312,88246,88246,4.6945,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767157200000,88246,88374,88246,88374,6.2787,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767157500000,88374,88379,88338,88353,8.8254,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767157800000,88353,88359,88298,88342,5.1759,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767158100000,88342,88342,88274,88279,0.8019,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767158400000,88279,88335,88279,88335,0.4763,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767158700000,88335,88370,88311,88370,9.1059,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767159000000,88370,88397,88370,88381,0.1377,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767159300000,88381,88400,88358,88386,0.231,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767159600000,88386,88451,88378,88449,0.6577,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767159900000,88449,88449,88424,88428,0.03950000000000001,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767160200000,88428,88428,88381,88411,1.3598,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767160500000,88411,88411,88377,88390,3.4891,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767160800000,88390,88418,88380,88409,1.9235,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767161100000,88409,88448,88400,88423,5.2449,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767161400000,88423,88460,88423,88453,3.0486,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767161700000,88453,88453,88400,88427,3.199800000000001,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767162000000,88427,88483,88427,88458,2.8006,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767162300000,88458,88466,88435,88461,3.3496,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767162600000,88461,88496,88461,88496,0.2537,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767162900000,88496,88496,88427,88430,0.4038,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767163200000,88430,88446,88407,88428,0.0983,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767163500000,88428,88460,88428,88456,0.13,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767163800000,88456,88456,88439,88445,0.035,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767164100000,88445,88445,88418,88431,0.1554,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767164400000,88431,88448,88354,88393,1.5235,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767164700000,88393,88417,88384,88406,0.6523,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767165000000,88406,88414,88401,88411,0.0892,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767165300000,88411,88411,88369,88369,0.35,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767165600000,88369,88402,88350,88402,0.6779,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767165900000,88402,88506,88402,88461,0.8579,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767166200000,88461,88478,88446,88469,0.327,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767166500000,88469,88540,88469,88533,3.917100000000001,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767166800000,88533,88548,88523,88526,2.7486,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767167100000,88526,88532,88481,88502,4.3284,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767167400000,88502,88531,88481,88523,1.2631,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767167700000,88523,88551,88523,88531,2.395500000000001,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767168000000,88531,88608,88531,88590,2.6332,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767168300000,88590,88658,88578,88646,6.5633,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767168600000,88646,88646,88575,88618,8.0081,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767168900000,88618,88618,88546,88580,3.379999999999999,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767169200000,88580,88603,88576,88579,0.4815,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767169500000,88579,88579,88556,88570,0.689,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767169800000,88570,88570,88497,88506,1.876700000000001,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767170100000,88506,88506,88369,88376,3.3069,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767170400000,88376,88391,88302,88334,2.7797,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767170700000,88334,88370,88295,88370,1.7443,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767171000000,88370,88370,88330,88347,0.3039,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767171300000,88347,88354,88336,88354,0.2437,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767171600000,88354,88494,88349,88471,2.286299999999999,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767171900000,88471,88491,88420,88491,4.748,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767172200000,88491,88515,88443,88466,1.3403,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767172500000,88466,88516,88466,88500,0.8735,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767172800000,88500,88511,88490,88490,0.7392,https://futures.kraken.com/api/charts/v1/trade/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
