time,open,high,low,close,volume,source_url,venue_symbol,chunk_start_utc,chunk_end_utc,resolution,historical_backfill,rankable_pre_holdout,contains_protected_period
1767175200000,88577.4386302637,88644.4339521011,88575.0475324836,88616.7137103631,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767175500000,88616.7137103631,88656.2578650791,88605.5871226912,88654.3002291264,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767175800000,88654.3002291264,88750.3422918366,88654.3002291264,88716.9951601897,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767176100000,88716.9951601897,88811.0543844988,88710.3458996754,88745.8076305809,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767176400000,88745.8076305809,88747.222944737,88606.9928446359,88715.0033211778,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767176700000,88715.0033211778,88729.0446130183,88676.9526317811,88689.9944223749,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767177000000,88689.9944223749,88701.7522642283,88607.3820060583,88618.8378920253,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767177300000,88618.8378920253,88621.0517132899,88575.3499213855,88587.209529184,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767177600000,88587.209529184,88671.7900776967,88587.209529184,88670.5314922274,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767177900000,88670.5314922274,88708.9271311705,88638.4751447028,88674.2853417324,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767178200000,88674.2853417324,88685.5387394879,88660.5079510426,88678.1229657498,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767178500000,88678.1229657498,88764.169935125,88641.4955822158,88763.2132411773,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767178800000,88763.2132411773,88797.5895318809,88732.4360564709,88777.0729614844,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767179100000,88777.0729614844,88843.9442449605,88760.7946907679,88835.9761595362,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767179400000,88835.9761595362,88864.9826276094,88777.1253094844,88778.1065798403,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767179700000,88778.1065798403,88781.0800883423,88712.0295798791,88743.3104460151,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767180000000,88743.3104460151,88787.8130658727,88714.3119650774,88771.2222912125,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767180300000,88771.2222912125,88860.6768286076,88767.7032850258,88855.0870628597,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767180600000,88855.0870628597,88903.1602703972,88833.4727680526,88845.5868537469,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767180900000,88845.5868537469,88893.3677644309,88822.9613240649,88857.7985571201,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767181200000,88857.7985571201,88943.6665837315,88857.7985571201,88943.0647856946,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767181500000,88943.0647856946,88944.4890244663,88860.6509360708,88902.4911045544,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767181800000,88902.4911045544,88930.4764986531,88875.0976924088,88886.6680075673,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767182100000,88886.6680075673,88956.79084004,88882.4926380559,88938.0778688346,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767182400000,88938.0778688346,88974.7143285534,88866.3532010156,88876.9138444007,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767182700000,88876.9138444007,88922.5753662011,88830.5739086102,88912.1790531592,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767183000000,88912.1790531592,88934.3116953459,88869.5825617235,88874.5980968675,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767183300000,88874.5980968675,88929.5835307861,88874.0098325535,88912.6153028939,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767183600000,88912.6153028939,88930.5164493111,88861.6984091029,88879.0950481052,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767183900000,88879.0950481052,88890.8445450828,88830.4191779592,88864.4824325286,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767184200000,88864.4824325286,88913.2540437112,88861.7041851039,88874.7799010174,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767184500000,88874.7799010174,88880.3584121392,88748.1345019005,88766.0458028714,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767184800000,88766.0458028714,88809.0332926012,88744.342815535,88756.6749163688,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767185100000,88756.6749163688,88792.9323286751,88736.2271599211,88756.0527985894,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767185400000,88756.0527985894,88763.6842309385,88665.7317714297,88667.2259206788,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767185700000,88667.2259206788,88718.737312023,88666.1145709576,88702.4822362258,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186000000,88702.4822362258,88734.3480655846,88669.138726529,88726.5022830523,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186300000,88726.5022830523,88765.8732592944,88685.64789792,88722.1151319333,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186600000,88722.1151319333,88747.5309008218,88706.9410971811,88740.5160098042,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
1767186900000,88740.5160098042,88798.7675785752,88726.0654379896,88794.7008617096,0,https://futures.kraken.com/api/charts/v1/mark/PF_XBTUSD/5m?from=1767139200&to=1767225599,PF_XBTUSD,2025-12-31T00:00:00Z,2026-01-01T00:00:00Z,5m,True,True,False
