scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
ALL,0.0,11271,0.22651051370774555,-0.10082579748511883,-1136.4075634547744,0.25694259604294206,0.16484783958832402,-0.3001704757059602,23.0,23.0
ALL,0.02,10284,0.2471800855698172,-0.012818525333997403,-131.8257145348293,0.28014391287436796,0.1794049008168028,-0.21476647896975704,22.0,22.0
ALL,0.04,10282,0.24722816572651235,-0.012620010786896844,-129.75895091087335,0.28019840497957593,0.1794397977047267,-0.214572425317272,21.0,21.0
ALL,0.06,8727,0.2822275696115504,0.14223651506227578,1241.2980669484807,0.3201558382032772,0.20178755586112065,-0.053349100998668506,20.0,15.0
ALL,0.08,8727,0.2822275696115504,0.14223651506227578,1241.2980669484807,0.3201558382032772,0.20178755586112065,-0.053349100998668506,20.0,15.0
ALL,0.1,7577,0.3121288108750165,0.27143714378782013,2056.679238480313,0.3534380361620694,0.2196119836346839,0.08750280832001817,19.0,12.0
ALL,0.12,7577,0.3121288108750165,0.27143714378782013,2056.679238480313,0.3534380361620694,0.2196119836346839,0.08750280832001817,19.0,12.0
ALL,0.14,6336,0.3440656565656566,0.41450169822241956,2626.2827599372504,0.3887310606060606,0.234375,0.25275952548074776,18.0,10.0
ALL,0.16,6336,0.3440656565656566,0.41450169822241956,2626.2827599372504,0.3887310606060606,0.234375,0.25275952548074776,18.0,10.0
ALL,0.18,6336,0.3440656565656566,0.41450169822241956,2626.2827599372504,0.3887310606060606,0.234375,0.25275952548074776,18.0,10.0
ALL,0.2,6336,0.3440656565656566,0.41450169822241956,2626.2827599372504,0.3887310606060606,0.234375,0.25275952548074776,18.0,10.0
ALL,0.22,6335,0.3441199684293607,0.414727445549439,2627.298367555696,0.3887924230465667,0.23441199684293607,0.2530210444794956,17.0,9.0
ALL,0.24,4810,0.3893970893970894,0.6160007349317633,2962.963535021782,0.4361746361746362,0.24781704781704783,0.5054607723191509,16.0,4.0
ALL,0.26,4723,0.3919119203895829,0.6260545127507047,2956.8554637215784,0.43849248359093795,0.24751217446538218,0.517862420828163,15.0,5.0
ALL,0.28,4146,0.41316931982633864,0.7200274580242908,2985.2338409687095,0.4609261939218524,0.2542209358417752,0.6322967042908554,14.0,3.0
ALL,0.3,4146,0.41316931982633864,0.7200274580242908,2985.2338409687095,0.4609261939218524,0.2542209358417752,0.6322967042908554,14.0,3.0
ALL,0.32,4145,0.41326899879372736,0.7204471126994376,2986.2532821391687,0.46103739445114594,0.2542822677925211,0.632831074357096,13.0,2.0
ALL,0.34,4008,0.4184131736526946,0.7480083989298155,2998.0176629107004,0.4660678642714571,0.25399201596806387,0.6688947345794475,12.0,1.0
ALL,0.36,2610,0.481992337164751,1.0404397561357361,2715.5477635142715,0.5283524904214559,0.2597701149425287,1.0397168952965277,11.0,6.0
ALL,0.38,2469,0.49169704333738357,1.084568943618142,2677.8007217931927,0.5386796273795059,0.26123936816524906,1.1020420586252242,10.0,7.0
ALL,0.4,2469,0.49169704333738357,1.084568943618142,2677.8007217931927,0.5386796273795059,0.26123936816524906,1.1020420586252242,10.0,7.0
ALL,0.42,2412,0.494195688225539,1.095016880137938,2641.1807148927064,0.5406301824212272,0.26119402985074625,1.1156702136282404,9.0,8.0
ALL,0.44,1759,0.5343945423536101,1.2817432885510671,2254.586444561327,0.5827174530983513,0.2694712905059693,1.3768483921724415,8.0,11.0
ALL,0.46,1759,0.5343945423536101,1.2817432885510671,2254.586444561327,0.5827174530983513,0.2694712905059693,1.3768483921724415,8.0,11.0
ALL,0.48,1759,0.5343945423536101,1.2817432885510671,2254.586444561327,0.5827174530983513,0.2694712905059693,1.3768483921724415,8.0,11.0
ALL,0.5,1759,0.5343945423536101,1.2817432885510671,2254.586444561327,0.5827174530983513,0.2694712905059693,1.3768483921724415,8.0,11.0
ALL,0.52,1161,0.5667527993109388,1.4370740688746917,1668.442993963517,0.6124031007751938,0.26270456503014644,1.5616548885750985,7.0,13.0
ALL,0.54,1161,0.5667527993109388,1.4370740688746917,1668.442993963517,0.6124031007751938,0.26270456503014644,1.5616548885750985,7.0,13.0
ALL,0.56,836,0.604066985645933,1.6199344046972175,1354.265162326874,0.6483253588516746,0.2607655502392344,1.7925278913232592,6.0,14.0
