PF_symbol,decision_ts,reason
PF_AAVEUSD,2023-07-14 00:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-07-14 18:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-07-30 20:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-07-31 18:45:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-04 07:45:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-05 14:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-06 09:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-07 06:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-09 16:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-09 16:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-13 00:45:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-13 15:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-11-14 18:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-09 08:40:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-11 02:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-11 02:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-14 19:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-15 08:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-15 12:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-15 13:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-15 15:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-16 00:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-19 07:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-19 18:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2023-12-20 05:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-23 18:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-23 18:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-24 01:45:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-24 08:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-27 20:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-28 14:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-28 17:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-28 17:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-29 12:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-02-29 22:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-02 15:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-02 16:40:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-04 00:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-04 00:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-04 14:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-04 16:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-04 19:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-05 04:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-05 05:20:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-05 08:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-05 15:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-05 19:20:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-05 20:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 05:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 13:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 14:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 15:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 16:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 16:45:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 18:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-03-06 19:20:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-04-19 03:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-07-05 04:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-07-08 14:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-07-25 18:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-07-25 21:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-07-27 21:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-01 11:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-01 18:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-01 19:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-01 20:50:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-02 14:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-02 15:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-02 15:45:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-03 02:15:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-03 14:40:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-03 20:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-03 23:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-04 00:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-04 01:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-04 04:20:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-04 17:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 00:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 03:10:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 04:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 05:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 06:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 07:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 11:05:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 11:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 13:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 13:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 15:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 17:00:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 18:55:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 19:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 22:30:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-05 23:25:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-06 14:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-06 22:35:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-07 15:40:00+00:00,insufficient_exact_intersection_history
PF_AAVEUSD,2024-08-08 01:05:00+00:00,insufficient_exact_intersection_history
PF_ADAUSD,2023-01-11 23:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-12 13:45:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-12 14:20:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-12 17:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-13 00:45:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-13 21:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-13 22:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 00:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 00:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 06:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 07:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 09:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 10:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-14 14:45:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-15 00:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-15 01:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-16 15:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-16 15:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-17 14:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-18 15:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-18 17:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-18 20:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-20 20:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-20 22:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-20 22:20:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-21 09:45:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-21 10:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-21 13:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-21 15:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-22 15:25:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-22 18:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-22 20:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-23 02:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-23 15:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-24 21:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-25 00:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-25 21:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-25 22:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-26 00:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-26 01:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-30 19:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ADAUSD,2023-01-31 16:00:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-01 19:10:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-02 00:45:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-02 15:00:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-02 22:00:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-07 17:50:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-07 18:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-09 03:05:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-09 19:25:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-09 22:55:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-09 23:10:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-13 09:20:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-14 14:50:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-15 23:55:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-16 00:10:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-16 13:50:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-16 15:55:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-16 16:10:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-16 20:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-16 22:35:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-17 14:55:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-17 16:35:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-17 22:10:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-18 16:15:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-18 16:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-21 08:45:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-24 15:45:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-24 22:40:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-24 23:00:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-27 16:15:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-02-28 21:05:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-03 04:20:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-04 22:25:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-07 15:10:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-07 15:25:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-08 22:50:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-08 23:05:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-09 20:25:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-09 21:20:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-10 01:40:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-10 13:35:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-10 14:45:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-10 16:35:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-10 16:50:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-11 01:45:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-11 07:45:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-11 16:50:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-12 17:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-12 22:20:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-12 23:00:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-13 00:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-13 01:15:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-13 13:20:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-13 15:40:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-13 23:25:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 05:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 12:35:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 13:25:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 16:30:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 18:55:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 20:00:00+00:00,not_stage2c_daily_top100
PF_ADAUSD,2023-03-14 21:05:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2024-12-02 08:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-02 17:25:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-03 07:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-03 13:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-03 14:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-05 22:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-05 22:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-09 20:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-09 21:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-09 22:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-10 00:20:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-10 15:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-10 17:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-10 19:45:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2024-12-19 03:05:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2024-12-19 18:25:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2024-12-20 12:40:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2024-12-20 13:45:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-02 11:05:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-02 13:45:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-06 16:20:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-13 14:55:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-19 09:15:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-19 21:30:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-20 00:40:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-20 02:10:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-20 17:10:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-27 07:30:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-01-27 16:40:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-02 17:50:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-02 19:35:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-02 21:20:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-02 22:45:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-03 01:25:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-03 02:25:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-03 04:20:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-03 19:30:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-02-25 11:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-04 14:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-04 16:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-04 17:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-10 19:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-11 00:20:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-11 00:45:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-11 03:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-12 03:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-12 06:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-12 10:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-03-24 03:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-04-02 22:20:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-04-06 19:40:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-04-07 06:30:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-04-29 02:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-04-29 06:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-04-30 01:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-04-30 02:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-04-30 11:50:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-04-30 13:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-05-01 00:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-05-01 03:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-05-01 08:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-05-06 00:25:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-05-09 00:20:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-05-09 01:40:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-05-09 02:25:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-05-09 08:45:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-05-11 00:30:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-06-05 20:20:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-06-10 12:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-07-12 12:55:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-07-12 13:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-07-13 01:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-07-14 14:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-08-14 12:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-08-18 02:10:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-08-22 03:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-08-24 19:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-10-26 01:25:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-10-26 06:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-10-26 07:35:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-10-26 11:15:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-10-26 13:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-10-26 14:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-11-07 16:25:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-11-21 12:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_AKTUSD,2025-11-23 07:30:00+00:00,not_stage2c_daily_top100
PF_AKTUSD,2025-12-15 15:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ALGOUSD,2023-01-21 23:30:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ALGOUSD,2023-01-22 15:40:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ALGOUSD,2023-01-23 15:05:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ALGOUSD,2023-01-25 23:00:00+00:00,insufficient_exact_intersection_history;not_stage2c_daily_top100
PF_ALGOUSD,2023-02-01 19:45:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-02 22:00:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-03 12:35:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-03 13:35:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-07 08:45:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-07 17:55:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-07 18:20:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-08 08:25:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-08 11:50:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-08 15:15:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-08 16:50:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-09 16:25:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-09 19:20:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-13 16:40:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-14 15:20:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-14 15:40:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-16 22:35:00+00:00,not_stage2c_daily_top100
PF_ALGOUSD,2023-02-19 16:55:00+00:00,not_stage2c_daily_top100
