feature,slice,state,n_bin0,n_bin9,mean_pnl_R_bin0,mean_pnl_R_bin9,delta_mean_pnl_R,time_rate_bin0,time_rate_bin9,delta_time_rate,mean_pnl_R_not_time_bin0,mean_pnl_R_not_time_bin9,delta_mean_pnl_R_not_time,spearman_pnl_R,spearman_time_rate,rank_abs_delta_pnl,rank_pnl_minus_time
asset_rsi_4h,S1_regime_code_1d,1,188,315,-0.559342693155757,0.407229981459929,0.966572674615686,0.15425531914893617,0.2,0.04574468085106384,-0.7943258830091035,0.2641453784379066,1.05847126144701,0.9878787878787878,0.7696969696969697,0.966572674615686,0.9437003341901541
asset_macd_slope_4h,S1_regime_code_1d,0,84,128,-0.05820678989951951,0.9064901866586058,0.9646969765581254,0.14285714285714285,0.2421875,0.09933035714285715,-0.26848542564801847,0.7641980628104176,1.032683488458436,0.7696969696969697,-0.01818181818181818,0.9646969765581254,0.9150317979866968
eth_macd_hist_4h,S1_regime_code_1d,0,86,373,-0.314539782555906,0.6429924138493628,0.9575321964052688,0.06976744186046512,0.2359249329758713,0.16615749111540618,-0.3506915034648309,0.4287916606840755,0.7794831641489064,0.6666666666666669,0.6666666666666669,0.9575321964052688,0.8744534508475656
asset_rsi_4h,S5_btcRisk_x_regimeUp,6,146,97,-0.5840588259459243,0.36924608415627985,0.9533049101022042,0.17123287671232876,0.21649484536082475,0.04526196864849599,-0.8252576559646025,0.2967162286514182,1.1219738846160208,0.9515151515151514,0.6,0.9533049101022042,0.9306739257779562
rs_pct,S1_regime_code_1d,2,208,228,-0.3099468829727923,0.6406345910832248,0.9505814740560172,0.20192307692307693,0.20175438596491227,-0.00016869095816465784,-0.6465779448752935,0.6078780947762469,1.2544560396515405,0.6848484848484848,0.09090909090909088,0.9505814740560172,0.9506658195350995
don_dist_atr,S3_funding_x_oi,3,89,55,-0.11552928093198166,-1.0350274296884956,-0.9194981487565139,0.1797752808988764,0.10909090909090909,-0.07068437180796731,-0.2734982225651111,-1.2570531916295324,-0.9835549690644214,-0.05454545454545454,-0.8510677611520904,0.9194981487565139,-0.8841559628525303
markov_prob_up_4h,S1_regime_code_1d,1,405,157,-0.4430768012648987,0.4760700619752847,0.9191468632401834,0.10123456790123457,0.2229299363057325,0.12169536840449792,-0.5838996404798429,0.2823312653301025,0.8662309058099453,0.4666666666666666,0.7212121212121211,0.9191468632401834,0.8582991790379344
adx_1h,S3_funding_x_oi,7,358,150,-0.3355686579983059,0.5739890779801401,0.9095577359784459,0.12011173184357542,0.18,0.059888268156424576,-0.5438889919945813,0.4369099039536381,0.9807988959482195,0.5636363636363636,0.12727272727272726,0.9095577359784459,0.8796136019002336
asset_macd_line_4h,S3_funding_x_oi,5,76,71,-1.0522192168953455,-0.15393727961999434,0.8982819372753511,0.10526315789473684,0.19718309859154928,0.09191994069681245,-1.241422913931284,-0.5013205852222368,0.7401023287090472,-0.35757575757575755,0.33333333333333326,0.8982819372753511,0.8523219669269448
funding_rate,S5_btcRisk_x_regimeUp,3,86,59,0.18590444450721166,-0.7115570582104195,-0.8974615027176311,0.18604651162790697,0.22033898305084745,0.03429247142294048,0.05611595338771357,-0.915161851964162,-0.9712778053518756,-0.7999999999999999,0.39999999999999997,0.8974615027176311,-0.9146077384291014
eth_macd_hist_slope_1h,S1_regime_code_1d,0,100,82,-0.05999266113233822,0.8352490167378193,0.8952416778701575,0.16,0.2926829268292683,0.13268292682926827,-0.3227462334774863,0.6985129647804909,1.0212591982579773,-0.2333333333333333,0.06666666666666667,0.8952416778701575,0.8289002144555234
eth_oi_z_7d,S3_funding_x_oi,5,61,65,-0.44771601036371045,0.43907972021788827,0.8867957305815988,0.11475409836065574,0.1076923076923077,-0.007061790668348042,-0.6812591837623051,0.4406619575985196,1.1219211413608248,0.22424242424242422,-0.04242424242424241,0.8867957305815988,0.8903266259157728
btc_oi_z_7d,S5_btcRisk_x_regimeUp,0,118,98,0.46819213323191156,-0.41774551145007527,-0.8859376446819869,0.4067796610169492,0.12244897959183673,-0.2843306814251124,-0.019732901411595987,-0.6153525633484576,-0.5956196619368616,-0.8909090909090909,-0.8424242424242423,0.8859376446819869,-0.7437723039694306
