definition_id,branch_id,attempt,parent_direction,mechanism,timeout_hours,decision,entry,maximum_entry_delay_minutes,exit,maximum_exit_delay_minutes,position,base_round_trip_bps,stress_round_trip_bps,funding,primary_inference_cluster,sensitivity_clusters,robustness_only,can_rescue_primary,definition_contract_hash,candidate_count,accepted_count,trades_2023,trades_2024,trades_2025,symbols,market_day_clusters,trade_gross_mean_bps,trade_base_mean_bps,trade_stress_mean_bps,equal_day_gross_mean_bps,equal_day_gross_median_bps,equal_day_base_mean_bps,equal_day_base_median_bps,equal_day_stress_mean_bps,equal_day_stress_median_bps,bootstrap_lower_bps,bootstrap_upper_bps,market_day_positive_share,symbol_positive_share,year_positive_share
kda02_v2_primary_negative_completed_purge_reversal_timeout_1h,primary_negative_completed_purge_reversal,primary,negative,completed_purge_reversal,1,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_1h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,False,False,1e12943e7ff557efe587cc9066c2911f1f1efdbc1628f64a63c7fc407275ac94,2834,2812,104,1125,1583,54,652,-0.10958806449898727,-14.10958806449899,-32.109588064498986,4.8867226958076015,0.0,-9.1132773041924,-14.0,-27.1132773041924,-32.0,-16.11842594903397,-2.190022864010139,0.022024617821282313,0.2618452579698933,
kda02_v2_primary_negative_completed_purge_reversal_timeout_6h,primary_negative_completed_purge_reversal,primary,negative,completed_purge_reversal,6,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_6h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,False,False,36379bac93aca32d0893e1c4b45f4c351ee277238819baf3a83bbe5ad5dbe742,2834,2643,101,1063,1479,54,651,16.134030238532024,2.1340302385320262,-15.865969761467975,28.440366898512234,24.36864163055649,14.44036689851223,10.368641630556487,-3.5596331014877705,-7.631358369443513,-2.6700115788276957,31.868718503788443,0.020812715380215764,0.11654585753698134,0.8609813305550834
kda02_v2_primary_positive_completed_purge_reversal_timeout_1h,primary_positive_completed_purge_reversal,primary,positive,completed_purge_reversal,1,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_1h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,False,False,c8e15daabaf2e4381ab31405a5c59b8a160e0e87dc1124d7f830f2236c923569,1025,1017,73,376,568,51,485,-10.392571303217375,-24.39257130321738,-42.39257130321737,-3.52547629626722,1.5933715742511012,-17.525476296267218,-12.406628425748899,-35.52547629626722,-30.4066284257489,-28.04609674426152,-7.273819074523056,0.03562068490489934,0.19162530860387678,
kda02_v2_primary_positive_completed_purge_reversal_timeout_6h,primary_positive_completed_purge_reversal,primary,positive,completed_purge_reversal,6,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_6h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,False,False,cbf2e90180b8a414c003d97175b2d4f6f162dfc7d7afca40f6e09ce0a601df6d,1025,988,72,366,550,51,484,-37.46076637917833,-51.460766379178324,-69.46076637917832,-28.12410719574378,-9.97522823176944,-42.12410719574378,-23.975228231769442,-60.12410719574378,-41.97522823176944,-66.20827666577354,-18.233250197857835,0.03736828359002098,0.139014735379663,
kda02_v2_robustness_negative_completed_purge_reversal_timeout_1h,robustness_negative_completed_purge_reversal,robustness,negative,completed_purge_reversal,1,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_1h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,True,False,8378eb44f4bb7f06d0681570d5611b833a8d6f3494d48ea98ad82fb088d16471,619,617,23,281,313,52,284,-0.9894889571527952,-14.989488957152794,-32.98948895715279,2.481576120025355,-0.7906121148090755,-11.518423879974643,-14.790612114809075,-29.518423879974648,-32.79061211480908,-25.20781014496184,1.8918914729983958,0.04855757368638865,0.1653714614453291,
kda02_v2_robustness_negative_completed_purge_reversal_timeout_6h,robustness_negative_completed_purge_reversal,robustness,negative,completed_purge_reversal,6,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_6h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,True,False,a039a9163d9d4edf972857f47ee8854be353bf371533720afd6086c140abd49d,619,604,23,275,306,52,283,24.733561891831435,10.733561891831433,-7.266438108168565,25.213954432612397,34.94538729748919,11.213954432612397,20.945387297489194,-6.786045567387602,2.9453872974891944,-24.12344463440044,46.50549738338855,0.047493688532376475,0.12351378606073156,0.9245359659474599
kda02_v2_robustness_positive_completed_purge_reversal_timeout_1h,robustness_positive_completed_purge_reversal,robustness,positive,completed_purge_reversal,1,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_1h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,True,False,1c058eb9ee346b413ef411a335dd6981fdfbcf482696d6491e84a7c12b78f6ec,159,159,15,56,88,37,124,-12.99344510170613,-26.993445101706122,-44.99344510170612,-1.6360198963254335,1.085540599217727,-15.63601989632543,-12.914459400782274,-33.636019896325436,-30.914459400782274,-47.84002206518518,18.101380048300648,0.15380388182787028,0.6222642226742336,
kda02_v2_robustness_positive_completed_purge_reversal_timeout_6h,robustness_positive_completed_purge_reversal,robustness,positive,completed_purge_reversal,6,completed_trade_and_mark_confirmation_bar_availability,first_authorized_PF_5m_trade_bar_open_at_or_after_decision_ts,10,first_authorized_PF_5m_trade_bar_open_at_or_after_actual_entry_plus_6h,10,fixed_notional,14,32,diagnostic_partitions_excluded_from_gates,market_day_cluster_id,market_6h_cluster_id|parent_episode_id,True,False,935e2f698525b5d822cff7d5f8a7f499b70c8c8fbe324fc8cf0d966394fd12bd,159,159,15,56,88,37,124,-53.17302974918675,-67.17302974918675,-85.17302974918675,-31.85295264674248,-19.87038707557842,-45.85295264674248,-33.87038707557842,-63.852952646742466,-51.87038707557842,-120.72892251096218,28.811022180629532,0.13664661356190627,0.2507981085467517,
