scope,threshold,n,pos_rate,mean_pnl_R,sum_pnl_R,win_rate,time_rate,mean_pnl_R_not_time,rank_by_mean_pnl,rank_by_sum_pnl
RISK_ON_1,0.04,2400,0.3279166666666667,0.35065369258399565,841.5688622015896,0.3591666666666667,0.20708333333333334,0.18038873442086617,14.0,11.0
RISK_ON_1,0.06,2156,0.35992578849721707,0.4860400904801873,1047.9024350752838,0.3942486085343228,0.22356215213358072,0.33377666265713907,13.0,9.0
RISK_ON_1,0.08,2156,0.35992578849721707,0.4860400904801873,1047.9024350752838,0.3942486085343228,0.22356215213358072,0.33377666265713907,13.0,9.0
RISK_ON_1,0.1,2048,0.37451171875,0.5492443225108439,1124.8523725022083,0.40869140625,0.22802734375,0.41062337635819096,12.0,7.0
RISK_ON_1,0.12,1904,0.3939075630252101,0.6318759540095632,1203.0918164342083,0.42909663865546216,0.23897058823529413,0.5103435091734795,11.0,6.0
RISK_ON_1,0.14,1904,0.3939075630252101,0.6318759540095632,1203.0918164342083,0.42909663865546216,0.23897058823529413,0.5103435091734795,11.0,6.0
RISK_ON_1,0.16,1796,0.4081291759465479,0.6958549941854418,1249.7555695570536,0.4443207126948775,0.24498886414253898,0.5935890879019607,10.0,5.0
RISK_ON_1,0.18,1762,0.4125993189557321,0.7169959852986839,1263.346926096281,0.44948921679909193,0.24687854710556187,0.6214495548486371,9.0,4.0
RISK_ON_1,0.2,1762,0.4125993189557321,0.7169959852986839,1263.346926096281,0.44948921679909193,0.24687854710556187,0.6214495548486371,9.0,4.0
RISK_ON_1,0.22,1508,0.4462864721485411,0.8564331947441155,1291.5012576741262,0.48209549071618035,0.25862068965517243,0.7908304811551474,8.0,2.0
RISK_ON_1,0.24,1508,0.4462864721485411,0.8564331947441155,1291.5012576741262,0.48209549071618035,0.25862068965517243,0.7908304811551474,8.0,2.0
RISK_ON_1,0.26,1508,0.4462864721485411,0.8564331947441155,1291.5012576741262,0.48209549071618035,0.25862068965517243,0.7908304811551474,8.0,2.0
RISK_ON_1,0.28,1341,0.4690529455630127,0.9649504824223591,1293.9985969283837,0.5055928411633109,0.2595078299776286,0.9291804572822139,7.0,1.0
RISK_ON_1,0.3,959,0.5443169968717414,1.3278511246458293,1273.4092285353504,0.5828988529718456,0.26173096976016685,1.391793512599712,6.0,3.0
RISK_ON_1,0.32,959,0.5443169968717414,1.3278511246458293,1273.4092285353504,0.5828988529718456,0.26173096976016685,1.391793512599712,6.0,3.0
RISK_ON_1,0.34,959,0.5443169968717414,1.3278511246458293,1273.4092285353504,0.5828988529718456,0.26173096976016685,1.391793512599712,6.0,3.0
RISK_ON_1,0.36,959,0.5443169968717414,1.3278511246458293,1273.4092285353504,0.5828988529718456,0.26173096976016685,1.391793512599712,6.0,3.0
RISK_ON_1,0.38,959,0.5443169968717414,1.3278511246458293,1273.4092285353504,0.5828988529718456,0.26173096976016685,1.391793512599712,6.0,3.0
RISK_ON_1,0.4,959,0.5443169968717414,1.3278511246458293,1273.4092285353504,0.5828988529718456,0.26173096976016685,1.391793512599712,6.0,3.0
RISK_ON_1,0.42,682,0.5982404692082112,1.6015662944784936,1092.2682128343326,0.6334310850439883,0.25513196480938416,1.7539860114696726,5.0,8.0
RISK_ON_1,0.44,682,0.5982404692082112,1.6015662944784936,1092.2682128343326,0.6334310850439883,0.25513196480938416,1.7539860114696726,5.0,8.0
RISK_ON_1,0.46,682,0.5982404692082112,1.6015662944784936,1092.2682128343326,0.6334310850439883,0.25513196480938416,1.7539860114696726,5.0,8.0
RISK_ON_1,0.48,571,0.6217162872154116,1.7115451744707817,977.2922946228164,0.658493870402802,0.2609457092819615,1.9063010734586023,4.0,10.0
RISK_ON_1,0.5,571,0.6217162872154116,1.7115451744707817,977.2922946228164,0.658493870402802,0.2609457092819615,1.9063010734586023,4.0,10.0
RISK_ON_1,0.52,268,0.746268656716418,2.2689689779287496,608.0836860849049,0.7686567164179104,0.24253731343283583,2.5635921892812013,3.0,13.0
RISK_ON_1,0.54,268,0.746268656716418,2.2689689779287496,608.0836860849049,0.7686567164179104,0.24253731343283583,2.5635921892812013,3.0,13.0
RISK_ON_1,0.56,244,0.7663934426229508,2.3659954244590398,577.3028835680057,0.7868852459016393,0.2459016393442623,2.6898961497329505,2.0,14.0
RISK_ON_1,0.58,244,0.7663934426229508,2.3659954244590398,577.3028835680057,0.7868852459016393,0.2459016393442623,2.6898961497329505,2.0,14.0
RISK_ON_1,0.6,244,0.7663934426229508,2.3659954244590398,577.3028835680057,0.7868852459016393,0.2459016393442623,2.6898961497329505,2.0,14.0
RISK_ON_1,0.62,244,0.7663934426229508,2.3659954244590398,577.3028835680057,0.7868852459016393,0.2459016393442623,2.6898961497329505,2.0,14.0
RISK_ON_1,0.64,215,0.786046511627907,2.4412491954339135,524.8685770182914,0.8093023255813954,0.25116279069767444,2.7867820061464585,1.0,15.0
